retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
tct,15,bertQPP,2,0.5,0.3620291601592439,0.00026867673161025174,0.2053264604810997,0.002887015591872923,97,False
tct,15,bertQPP,2,0.5,0.41479975877357933,2.397009167509126e-05,0.26116838487972516,0.00015073942387955493,97,True
tct,15,bertQPP(QV),2,0.5,0.3072249583517115,0.0022061451880736487,0.16065292096219932,0.019739903980340746,97,False
tct,15,bertQPP(QV),2,0.5,0.3704296153619072,0.00018787017748021548,0.22766323024054988,0.0009543472910132449,97,True
tct,15,spatial,2,0.55,0.22557939128270746,0.026309231985101354,0.1164089347079038,0.09117630712765404,97,False
tct,15,spatial,2,0.55,0.312993801156718,0.001799357314858042,0.2212199312714777,0.001326652810302692,97,True
tct,15,a_ratio,2,0.55,0.35091057735565967,0.0004250440761496117,0.16022336769759454,0.02007078628569656,97,False
tct,15,a_ratio,2,0.55,0.38669956376694054,9.133687499478501e-05,0.2379725085910653,0.0005538759115824682,97,True
tct,15,nqc,2,0.55,0.16286267059792564,0.11096322299210472,0.09536082474226806,0.16642177733641728,97,False
tct,15,nqc,2,0.55,0.2745767597869123,0.00649408966457065,0.16881443298969073,0.014298004272030715,97,True
tct,15,bertQPP,2,0.55,0.3834004196921267,0.00010604556497027504,0.2216494845360825,0.001298168853613724,97,False
tct,15,bertQPP,2,0.55,0.4306013404636739,1.0700850382083196e-05,0.2719072164948454,7.957359852373424e-05,97,True
tct,15,bertQPP(QV),2,0.55,0.33006889694806807,0.0009609940349712999,0.18170103092783507,0.008372001763204117,97,False
tct,15,bertQPP(QV),2,0.55,0.3870652056289768,8.982905951534404e-05,0.23625429553264607,0.0006073368350083252,97,True
tct,15,spatial,2,0.6,0.2511496906346949,0.01308746155755801,0.12628865979381446,0.0668634129345248,97,False
tct,15,spatial,2,0.6,0.31664374818034413,0.0015783596868587766,0.21993127147766325,0.0014156009702633058,97,True
tct,15,a_ratio,2,0.6,0.35787002068707785,0.00031959246263803487,0.16365979381443302,0.01755425786967657,97,False
tct,15,a_ratio,2,0.6,0.3940321680901224,6.516833909855994e-05,0.24656357388316158,0.0003463449485504128,97,True
tct,15,nqc,2,0.6,0.16981511378301803,0.09633154026016397,0.10180412371134022,0.13959717520298046,97,False
tct,15,nqc,2,0.6,0.2807118496989286,0.005351415837954899,0.16881443298969073,0.014298004272030715,97,True
tct,15,bertQPP,2,0.6,0.4032674658678377,4.2113462722731376e-05,0.23496563573883167,0.0006505425158083947,97,False
tct,15,bertQPP,2,0.6,0.44433267387654884,5.13448003978312e-06,0.2830756013745705,3.995381628708257e-05,97,True
tct,15,bertQPP(QV),2,0.6,0.3522744334231087,0.00040214955503911084,0.19759450171821308,0.0041396512632380965,97,False
tct,15,bertQPP(QV),2,0.6,0.4022133934855852,4.4294166159546225e-05,0.2444158075601375,0.0003900155261817713,97,True
tct,15,spatial,2,0.65,0.2755711693186486,0.006295348463008635,0.14175257731958765,0.039687194240219145,97,False
tct,15,spatial,2,0.65,0.3211531283992944,0.0013394078815575261,0.22336769759450176,0.0011897860106094835,97,True
tct,15,a_ratio,2,0.65,0.36299988292025476,0.0002579242354116824,0.16838487972508595,0.01454739544260673,97,False
tct,15,a_ratio,2,0.65,0.4003973042761451,4.830033701700555e-05,0.25042955326460486,0.0002790440350017295,97,True
tct,15,nqc,2,0.65,0.17859177024389838,0.08007985399845648,0.10266323024054985,0.13628751627610397,97,False
tct,15,nqc,2,0.65,0.2883156094907454,0.004185298840864018,0.17568728522336774,0.01079019991112942,97,True
tct,15,bertQPP,2,0.65,0.4199994805993764,1.8464877264094052e-05,0.24226804123711343,0.00043878992015195634,97,False
tct,15,bertQPP,2,0.65,0.45483634972999504,2.8643279813526135e-06,0.28737113402061865,3.0449327798130317e-05,97,True
tct,15,bertQPP(QV),2,0.65,0.3724584175051458,0.00017206559699385932,0.20790378006872856,0.0025535840012904936,97,False
tct,15,bertQPP(QV),2,0.65,0.41494142899248876,2.3801638077606588e-05,0.256872852233677,0.0001933769855221948,97,True
tct,15,spatial,2,0.7,0.29810155394207755,0.003020567333073074,0.1512027491408935,0.028226597294347726,97,False
tct,15,spatial,2,0.7,0.32685501162970776,0.0010844188195805243,0.23024054982817874,0.0008346209629654949,97,True
tct,15,a_ratio,2,0.7,0.36668580209768886,0.0002206107701647378,0.17225085910652924,0.012434959394241826,97,False
tct,15,a_ratio,2,0.7,0.4054463066908763,3.791970973611189e-05,0.25042955326460486,0.0002790440350017295,97,True
tct,15,nqc,2,0.7,0.1899897547357969,0.06233009773242948,0.10652920962199315,0.12213859984356254,97,False
tct,15,nqc,2,0.7,0.29795747727311395,0.0030353520149138764,0.18170103092783507,0.008372001763204117,97,True
tct,15,bertQPP,2,0.7,0.4318186314194278,1.003926419700205e-05,0.24742268041237117,0.00033019314561040996,97,False
tct,15,bertQPP,2,0.7,0.4609531659770366,2.0206420828650254e-06,0.2843642611683849,3.6841170569694906e-05,97,True
tct,15,bertQPP(QV),2,0.7,0.38902027514315507,8.215193573907163e-05,0.21262886597938147,0.002032205430312129,97,False
tct,15,bertQPP(QV),2,0.7,0.42429628400509367,1.4834759531755778e-05,0.2564432989690722,0.00019821410424194529,97,True
tct,15,spatial,2,0.75,0.3181015996989069,0.0014971885283388258,0.16752577319587633,0.015057708996420909,97,False
tct,15,spatial,2,0.75,0.3342688526151688,0.0008190056010703673,0.23195876288659797,0.0007627126312502382,97,True
tct,15,a_ratio,2,0.75,0.3692451714087358,0.0001977072702585744,0.17697594501718217,0.010225152665271457,97,False
tct,15,a_ratio,2,0.75,0.40880873275546564,3.220614687501647e-05,0.2521477663230241,0.0002532519652694692,97,True
tct,15,nqc,2,0.75,0.20531765100398489,0.04364565855643342,0.11082474226804125,0.10779310640620364,97,False
tct,15,nqc,2,0.75,0.31051386852754725,0.001965094653065512,0.1937285223367698,0.004935409194231109,97,True
tct,15,bertQPP,2,0.75,0.4372111050851166,7.544475247533474e-06,0.2491408934707904,0.00029998189638302743,97,False
tct,15,bertQPP,2,0.75,0.4617541264801257,1.929430835554156e-06,0.2766323024054983,5.9635866438532616e-05,97,True
tct,15,bertQPP(QV),2,0.75,0.4004526988972464,4.817329908024838e-05,0.22508591065292102,0.0010898172708815595,97,False
tct,15,bertQPP(QV),2,0.75,0.4294666461456197,1.1354240108858606e-05,0.2594501718213059,0.00016660580916833792,97,True
tct,15,spatial,2,0.8,0.335121037353013,0.000792645978465951,0.17482817869415812,0.011182156616858724,97,False
tct,15,spatial,2,0.8,0.3442332067609056,0.0005554147109950593,0.23539518900343648,0.0006358327263393619,97,True
tct,15,a_ratio,2,0.8,0.37093305082003847,0.0001838277689556108,0.17353951890034366,0.011793812186781842,97,False
tct,15,a_ratio,2,0.8,0.41012189529485843,3.0201772639501187e-05,0.24613402061855674,0.00035469522611087794,97,True
tct,15,nqc,2,0.8,0.2268261824333932,0.025468275771923822,0.12714776632302408,0.06502915478137135,97,False
tct,15,nqc,2,0.8,0.3273536562363209,0.001064369025975794,0.20274914089347082,0.003259747042536618,97,True
tct,15,bertQPP,2,0.8,0.43539900113637475,8.309199581040652e-06,0.2366838487972509,0.0005935388745829456,97,False
tct,15,bertQPP,2,0.8,0.456782409387781,2.5652510911685066e-06,0.2719072164948454,7.957359852373424e-05,97,True
tct,15,bertQPP(QV),2,0.8,0.4057447060224982,3.737673011030799e-05,0.21821305841924402,0.0015427588468996702,97,False
tct,15,bertQPP(QV),2,0.8,0.4299575111375482,1.1067116344972189e-05,0.26374570446735396,0.00012958397281742168,97,True
tct,15,spatial,2,0.85,0.3489467853766932,0.0004601177360712572,0.18771477663230243,0.006450561996249079,97,False
tct,15,spatial,2,0.85,0.35811685156533746,0.0003163386921387662,0.24699312714776633,0.0003381788389163567,97,True
tct,15,a_ratio,2,0.85,0.3719511921322902,0.0001758972286831645,0.17182130584192443,0.01265543298933369,97,False
tct,15,a_ratio,2,0.85,0.4090699512359737,3.179778280957084e-05,0.2452749140893471,0.0003719636432157586,97,True
tct,15,nqc,2,0.85,0.25848516321096765,0.0105766610933395,0.13101374570446736,0.05728140399891128,97,False
tct,15,nqc,2,0.85,0.3505182193529507,0.00043184883154564406,0.2134879725085911,0.0019486331283160838,97,True
tct,15,bertQPP,2,0.85,0.4266231909291391,1.3159979261856973e-05,0.21907216494845363,0.0014779202366871586,97,False
tct,15,bertQPP,2,0.85,0.4462009478804044,4.634729278536979e-06,0.26632302405498287,0.00011124963084926736,97,True
tct,15,bertQPP(QV),2,0.85,0.40469027379500677,3.9328578946119005e-05,0.21176975945017185,0.0021190549684448486,97,False
tct,15,bertQPP(QV),2,0.85,0.4257123350772445,1.3793228760316554e-05,0.25386597938144334,0.00022970863763271067,97,True
tct,15,spatial,2,0.9,0.3596021682910724,0.00029739467346033495,0.18256013745704472,0.00806936233603351,97,False
tct,15,spatial,2,0.9,0.37787920380575357,0.0001356706268950065,0.25429553264604815,0.00022415245533308512,97,True
tct,15,a_ratio,2,0.9,0.37245754617026416,0.00017207211239166176,0.17482817869415812,0.011182156616858724,97,False
tct,15,a_ratio,2,0.9,0.4054271923333414,3.795474087981609e-05,0.24312714776632308,0.0004186340215940853,97,True
tct,15,nqc,2,0.9,0.30650288639205037,0.0022625115866624,0.16022336769759454,0.02007078628569656,97,False
tct,15,nqc,2,0.9,0.3819944159805256,0.00011295872076472599,0.22207903780068733,0.0012702502748310276,97,True
tct,15,bertQPP,2,0.9,0.41205482058984866,2.7462667342396945e-05,0.20747422680412375,0.0026065887949513057,97,False
tct,15,bertQPP,2,0.9,0.4307671782425883,1.0608369139430482e-05,0.25042955326460486,0.0002790440350017295,97,True
tct,15,bertQPP(QV),2,0.9,0.3979253554751043,5.429812115975701e-05,0.2018900343642612,0.0033934144348203364,97,False
tct,15,bertQPP(QV),2,0.9,0.41712810671409906,2.133814356500433e-05,0.24785223367697598,0.0003223841860548392,97,True
tct,15,spatial,2,0.95,0.3673042515521023,0.0002148621099244652,0.18384879725085912,0.0076337511300162714,97,False
tct,15,spatial,2,0.95,0.40279186763568064,4.308468438215852e-05,0.2594501718213059,0.00016660580916833792,97,True
tct,15,a_ratio,2,0.95,0.37257497151250285,0.0001711961205801435,0.17396907216494847,0.011586707769612953,97,False
tct,15,a_ratio,2,0.95,0.3990966204904316,5.1374574029370464e-05,0.2328178694158076,0.0007289565212236814,97,True
tct,15,nqc,2,0.95,0.3696063606003042,0.00019465817183151376,0.17482817869415812,0.011182156616858724,97,False
