retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
bm25,5,bertQPP,2,0.65,0.10846822232049014,0.29025464627951336,0.08247422680412372,0.23138680179907667,97,False
bm25,5,bertQPP,2,0.65,0.18252025772453587,0.07355436866011554,0.1314432989690722,0.05647001729864357,97,True
bm25,5,bertQPP(QV),2,0.65,0.11141320502516835,0.2772779600841681,0.09450171821305844,0.17027316035268703,97,False
bm25,5,bertQPP(QV),2,0.65,0.18871079292500398,0.06414633962965843,0.1365979381443299,0.04745794602168577,97,True
bm25,5,spatial,2,0.7,0.19618427403950442,0.0541165428447252,0.09965635738831616,0.14814179266855426,97,False
bm25,5,spatial,2,0.7,0.2272276257806548,0.02520242192634893,0.19501718213058422,0.004655971971265852,97,True
bm25,5,a_ratio,2,0.7,0.12981648237125343,0.20503378347365123,0.06142611683848798,0.37273483374323335,97,False
bm25,5,a_ratio,2,0.7,0.2319941756521453,0.02222221486218483,0.16537800687285226,0.016403064445582434,97,True
bm25,5,nqc,2,0.7,0.06266183145967494,0.5420296513014022,0.03565292096219932,0.6049019912656891,97,False
bm25,5,nqc,2,0.7,0.17407654795009764,0.08814306727168061,0.11039518900343644,0.10916471457232763,97,True
bm25,5,bertQPP,2,0.7,0.09841135867574412,0.33755621201972374,0.0657216494845361,0.340237883454913,97,False
bm25,5,bertQPP,2,0.7,0.17256084937176996,0.09098978915803922,0.11168384879725088,0.1050908480999539,97,True
bm25,5,bertQPP(QV),2,0.7,0.10016598341388758,0.3289706087571226,0.06958762886597938,0.3125934883665836,97,False
bm25,5,bertQPP(QV),2,0.7,0.17654525437268018,0.08365820874596817,0.11769759450171824,0.08765026442852013,97,True
bm25,5,spatial,2,0.75,0.16579603092660294,0.10459221189766346,0.08805841924398626,0.2013104039967497,97,False
bm25,5,spatial,2,0.75,0.22628830807843486,0.02582822044549928,0.1937285223367698,0.004935409194231109,97,True
bm25,5,a_ratio,2,0.75,0.11042804047636903,0.28157494471344935,0.05498281786941581,0.42495013508695245,97,False
bm25,5,a_ratio,2,0.75,0.21488633335810814,0.03454021233431344,0.14261168384879727,0.03850326567762371,97,True
bm25,5,nqc,2,0.75,0.06340023626463245,0.5372701504607121,0.03694158075601375,0.5919142896074897,97,False
bm25,5,nqc,2,0.75,0.17604790728204328,0.08454679096469132,0.11340206185567013,0.09984779835922447,97,True
bm25,5,bertQPP,2,0.75,0.08715995160009904,0.3959287137869425,0.04982817869415808,0.4696411010880063,97,False
bm25,5,bertQPP,2,0.75,0.16065400015792378,0.11595616471662623,0.09922680412371135,0.1498976871116754,97,True
bm25,5,bertQPP(QV),2,0.75,0.088005542840247,0.39134398404213105,0.05541237113402062,0.42134149715143543,97,False
bm25,5,bertQPP(QV),2,0.75,0.16288723952188564,0.11090863702222435,0.10953608247422682,0.11194930892644765,97,True
bm25,5,spatial,2,0.8,0.13596094525871077,0.18421903370599435,0.06529209621993129,0.34340339579060297,97,False
bm25,5,spatial,2,0.8,0.22446627234081204,0.027079865282583306,0.1890034364261169,0.006094500520977148,97,True
bm25,5,a_ratio,2,0.8,0.09164632449087357,0.37196897238107746,0.04209621993127149,0.541289833276998,97,False
bm25,5,a_ratio,2,0.8,0.19459681749878105,0.05613160036473588,0.12714776632302408,0.06502915478137135,97,True
bm25,5,nqc,2,0.8,0.06428501973666377,0.5315944978798893,0.03522336769759451,0.6092594479622931,97,False
bm25,5,nqc,2,0.8,0.17837188856635489,0.08045834992480877,0.12371134020618559,0.07262323979726368,97,True
bm25,5,bertQPP,2,0.8,0.07517425846273132,0.46427907558069287,0.03565292096219932,0.6049019912656891,97,False
bm25,5,bertQPP,2,0.8,0.14731283978203594,0.1498890657934453,0.08376288659793817,0.22417771625382632,97,True
bm25,5,bertQPP(QV),2,0.8,0.07542396577705054,0.46279224548510833,0.04725085910652922,0.4929254477765376,97,False
bm25,5,bertQPP(QV),2,0.8,0.14831812223080454,0.14709771251538378,0.0889175257731959,0.1969487085850582,97,True
bm25,5,spatial,2,0.85,0.1070883361225396,0.29647112758037913,0.04896907216494846,0.4773342987798882,97,False
bm25,5,spatial,2,0.85,0.22059638747207244,0.029909959172953346,0.18256013745704472,0.00806936233603351,97,True
bm25,5,a_ratio,2,0.85,0.07391135637894615,0.47183869599862877,0.030927835051546396,0.653577523351426,97,False
bm25,5,a_ratio,2,0.85,0.17137285061237878,0.09327150324766875,0.10781786941580758,0.11768634646990996,97,True
bm25,5,nqc,2,0.85,0.0651989008627652,0.5257637608317576,0.03780068728522337,0.5833275904873889,97,False
bm25,5,nqc,2,0.85,0.18070339671313695,0.07651702907552665,0.13058419243986258,0.05810246319620013,97,True
bm25,5,bertQPP,2,0.85,0.06295333706935197,0.5401482371397133,0.028350515463917533,0.680780730027897,97,False
bm25,5,bertQPP,2,0.85,0.13314235299168636,0.19356755248880078,0.06958762886597938,0.3125934883665836,97,True
bm25,5,bertQPP(QV),2,0.85,0.06289124910992237,0.5405486910661834,0.032216494845360835,0.6401438286436847,97,False
bm25,5,bertQPP(QV),2,0.85,0.13341387367856863,0.19265234759160127,0.06958762886597938,0.3125934883665836,97,True
bm25,5,spatial,2,0.9,0.07948677449746963,0.43897161887346364,0.027491408934707907,0.6899437658549277,97,False
bm25,5,spatial,2,0.9,0.21116530389597638,0.03787081552241871,0.17654639175257736,0.010410504577977625,97,True
bm25,5,a_ratio,2,0.9,0.057479198648595506,0.5760058944154369,0.013316151202749144,0.846776975027774,97,False
bm25,5,a_ratio,2,0.9,0.14578560676160301,0.15420553149313523,0.08204467353951891,0.23382603249144784,97,True
bm25,5,nqc,2,0.9,0.06529390580911809,0.5251594630386861,0.04810996563573884,0.4850959502795227,97,False
bm25,5,nqc,2,0.9,0.18083823297313367,0.07629391936618597,0.12757731958762888,0.06412770883743656,97,True
bm25,5,bertQPP,2,0.9,0.05094801505027243,0.6201788327654256,0.014604810996563576,0.8321598541826989,97,False
bm25,5,bertQPP,2,0.9,0.11873127265048897,0.24673726707250493,0.05584192439862544,0.41775090102760204,97,True
bm25,5,bertQPP(QV),2,0.9,0.050790767797789356,0.6212600590675151,0.02362542955326461,0.7317251099207628,97,False
bm25,5,bertQPP(QV),2,0.9,0.11866871825983387,0.24698808369107728,0.05584192439862544,0.41775090102760204,97,True
bm25,5,spatial,2,0.95,0.05336535750554823,0.6036600178551538,0.00859106529209622,0.9007879306638119,97,False
bm25,5,spatial,2,0.95,0.18331115012583798,0.07229387842005044,0.13702749140893475,0.046764860648197036,97,True
bm25,5,a_ratio,2,0.95,0.04245655775877028,0.6796695218903078,0.0038659793814432995,0.9552623626593565,97,False
bm25,5,a_ratio,2,0.95,0.1186760202674298,0.2469587966759363,0.04896907216494846,0.4773342987798882,97,True
bm25,5,nqc,2,0.95,0.059395542527051516,0.5633280105060501,0.046391752577319596,0.5008221569685896,97,False
bm25,5,nqc,2,0.95,0.16630064587858912,0.10352563925751594,0.11898625429553265,0.08423505409007553,97,True
bm25,5,bertQPP,2,0.95,0.03950404777644995,0.7008480003208017,0.0047250859106529215,0.9453348196600103,97,False
bm25,5,bertQPP,2,0.95,0.10457177963942721,0.30803249705000507,0.046391752577319596,0.5008221569685896,97,True
bm25,5,bertQPP(QV),2,0.95,0.03939026376548896,0.7016689021627501,0.007731958762886599,0.9106652645488371,97,False
bm25,5,bertQPP(QV),2,0.95,0.10445587343478197,0.30857196123552294,0.04768041237113403,0.4890022573020564,97,True
bm25,5,spatial,2,1.0,0.028844347556678175,0.7791250172403291,-0.0047250859106529215,0.9453348196600103,97,False
bm25,5,spatial,2,1.0,0.09102244338854126,0.37524683365643013,0.02792096219931272,0.6853564626190167,97,True
bm25,5,a_ratio,2,1.0,0.028844347556678175,0.7791250172403291,-0.0047250859106529215,0.9453348196600103,97,False
bm25,5,a_ratio,2,1.0,0.09102244338854126,0.37524683365643013,0.02792096219931272,0.6853564626190167,97,True
bm25,5,nqc,2,1.0,0.028844347556678175,0.7791250172403291,-0.0047250859106529215,0.9453348196600103,97,False
bm25,5,nqc,2,1.0,0.09102244338854126,0.37524683365643013,0.02792096219931272,0.6853564626190167,97,True
bm25,5,bertQPP,2,1.0,0.028844347556678175,0.7791250172403291,-0.0047250859106529215,0.9453348196600103,97,False
bm25,5,bertQPP,2,1.0,0.09102244338854126,0.37524683365643013,0.02792096219931272,0.6853564626190167,97,True
bm25,5,bertQPP(QV),2,1.0,0.028844347556678175,0.7791250172403291,-0.0047250859106529215,0.9453348196600103,97,False
bm25,5,bertQPP(QV),2,1.0,0.09102244338854126,0.37524683365643013,0.02792096219931272,0.6853564626190167,97,True
bm25,5,spatial,3,0.0,0.45412229056944187,2.9820995657639655e-06,0.30670103092783507,8.563939402340346e-06,97,False
bm25,5,spatial,3,0.0,0.22820833626941991,0.02456287455950997,0.19501718213058422,0.004655971971265852,97,True
bm25,5,a_ratio,3,0.0,0.22804632733744928,0.02466756075598325,0.08247422680412372,0.23138680179907667,97,False
bm25,5,a_ratio,3,0.0,0.2851719203714454,0.004636664890929009,0.21993127147766325,0.0014156009702633058,97,True
bm25,5,nqc,3,0.0,0.05913464396572023,0.5650462151738195,0.025343642611683852,0.7130485680719618,97,False
bm25,5,nqc,3,0.0,0.16438145663854897,0.10762791038098832,0.10223367697594504,0.13793469449367568,97,True
bm25,5,bertQPP,3,0.0,0.13314168010722904,0.19356982445200369,0.1829896907216495,0.007921746820669876,97,False
bm25,5,bertQPP,3,0.0,0.1767895032284073,0.08322455616447204,0.21219931271477666,0.0020752134680172376,97,True
bm25,5,bertQPP(QV),3,0.0,0.1438789906603104,0.15972389474634976,0.19630584192439868,0.0043909374810577745,97,False
bm25,5,bertQPP(QV),3,0.0,0.1958615640903155,0.05452129508957215,0.22207903780068733,0.0012702502748310276,97,True
bm25,5,spatial,3,0.05,0.4530720624416833,3.163649528329873e-06,0.3019759450171822,1.1758839163448277e-05,97,False
bm25,5,spatial,3,0.05,0.2286197814960416,0.024298709942262617,0.19501718213058422,0.004655971971265852,97,True
bm25,5,a_ratio,3,0.05,0.2353692549454871,0.020299114352143592,0.09063573883161513,0.18843365829791547,97,False
bm25,5,a_ratio,3,0.05,0.2883407081108682,0.0041818589001878645,0.22637457044673542,0.0010200025736501021,97,True
bm25,5,nqc,3,0.05,0.05962870595387262,0.5617945626497064,0.026632302405498288,0.6991524853070341,97,False
bm25,5,nqc,3,0.05,0.1650479176927294,0.10618922964896975,0.10524054982817871,0.12672143082539938,97,True
bm25,5,bertQPP,3,0.05,0.13803314885139667,0.17755898903798953,0.18341924398625434,0.007776554495134835,97,False
bm25,5,bertQPP,3,0.05,0.18382663917811803,0.0714817252638851,0.21134020618556704,0.0021637443470699886,97,True
bm25,5,bertQPP(QV),3,0.05,0.14918048002921253,0.14473454046020995,0.19544673539518906,0.0045660596694361046,97,False
bm25,5,bertQPP(QV),3,0.05,0.20361761683456514,0.04545572978533334,0.22079037800687287,0.0013557124652369783,97,True
bm25,5,spatial,3,0.1,0.45095932042697,3.5609327432068835e-06,0.30068728522336774,1.2810804708658091e-05,97,False
bm25,5,spatial,3,0.1,0.22907295793124488,0.024010560382128645,0.19587628865979384,0.004477722918252414,97,True
bm25,5,a_ratio,3,0.1,0.2429358315084868,0.01650019425919641,0.0889175257731959,0.1969487085850582,97,False
bm25,5,a_ratio,3,0.1,0.2916198347208051,0.0037535574874824106,0.2285223367697595,0.0009127757207962206,97,True
bm25,5,nqc,3,0.1,0.06017688896925115,0.558197165537395,0.026202749140893475,0.7037735989090746,97,False
bm25,5,nqc,3,0.1,0.1657856066773182,0.1046143351518524,0.1048109965635739,0.1282784361242476,97,True
bm25,5,bertQPP,3,0.1,0.14326719833466545,0.16152539938672494,0.18771477663230243,0.006450561996249079,97,False
bm25,5,bertQPP,3,0.1,0.1913441319686048,0.06045262468829986,0.21091065292096223,0.002209296231634933,97,True
