retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
bm25,3,bertQPP,0.35,0.30764974648119187,0.0021735801160923927,0.1516323024054983,0.027781654237823455,0.23354986324426674,0.021317244393989496,97,False
bm25,3,bertQPP,0.35,0.22707744356638815,0.025301601280380743,0.09965635738831616,0.14814179266855426,0.15684830633284239,0.12496478781314789,97,True
bm25,3,spatial,0.4,0.3211756688482689,0.001338300824334954,0.1937285223367698,0.004935409194231109,0.282663580896276,0.00502739858903932,97,False
bm25,3,spatial,0.4,0.2138830135771025,0.03541305074023954,0.18427835051546396,0.0074933028749945285,0.24545024195245108,0.015381950160591275,97,True
bm25,3,a_ratio,0.4,0.33950778879100224,0.0006688087700373325,0.17697594501718217,0.010225152665271457,0.26358352619398273,0.009090094169058132,97,False
bm25,3,a_ratio,0.4,0.26054078923092217,0.009953457179003155,0.11254295532646051,0.10244263799035044,0.17420576478013886,0.08790368420676231,97,True
bm25,3,nqc,0.4,0.042274194250100365,0.6809706449943997,-0.054123711340206195,0.432221333716273,-0.07806911424363559,0.44720373792943346,97,False
bm25,3,nqc,0.4,0.0619260818737933,0.5467925323929036,-0.03694158075601375,0.5919142896074897,-0.05382127077635177,0.6005664941659212,97,True
bm25,3,bertQPP,0.4,0.31993239461919404,0.0014006196796171155,0.15721649484536085,0.02252544814571104,0.24005891016200293,0.017865217865118684,97,False
bm25,3,bertQPP,0.4,0.23032007731448834,0.023232596956302816,0.10223367697594504,0.13793469449367568,0.15809751735745842,0.1219503778598732,97,True
bm25,3,spatial,0.45,0.3127310883400956,0.0018162954952078121,0.1890034364261169,0.006094500520977148,0.2779428781822007,0.005842932578274605,97,False
bm25,3,spatial,0.45,0.22803545976883602,0.024674596704449797,0.18470790378006877,0.007355176256510775,0.24792236482221752,0.014347118774461575,97,True
