retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
mt5,3,a_ratio,0.35,0.03426602492163939,0.7389802286473147,-0.03780068728522337,0.5833275904873889,-0.05263780770039974,0.6086112233977299,97,False
mt5,3,a_ratio,0.35,0.03949782427876554,0.70089289125722,-0.038659793814433,0.5747994088567128,-0.04845623816536924,0.6374058998422572,97,True
mt5,3,nqc,0.35,-0.09475384477881521,0.35590373720593377,-0.07001718213058421,0.30961588134500106,-0.09963444140542814,0.33155667715388226,97,False
mt5,3,nqc,0.35,-0.11728940207976035,0.2525632526226799,-0.07903780068728523,0.25141149497554627,-0.11336261308647168,0.26890540247466865,97,True
mt5,3,bertQPP,0.35,0.3624634412532295,0.00026381617972858845,0.21048109965635742,0.002255725464528707,0.2899879023774458,0.003961543951111726,97,False
mt5,3,bertQPP,0.35,0.32806732800717353,0.0010362601104602163,0.18771477663230243,0.006450561996249079,0.27637807700399747,0.006138060150464153,97,True
mt5,3,spatial,0.4,0.43861428320305823,6.998347877880978e-06,0.28135738831615126,4.4493757835023985e-05,0.41560593309488736,2.3026193650645845e-05,97,False
mt5,3,spatial,0.4,0.19129294959555257,0.06052272661060777,0.10567010309278352,0.12517917667351905,0.15899168945928885,0.119827273185642,97,True
mt5,3,a_ratio,0.4,0.04903478093084468,0.6333884374464485,-0.01975945017182131,0.7743175870264136,-0.030651693667157583,0.7656721091353262,97,False
mt5,3,a_ratio,0.4,0.05283112163131261,0.607293925575353,-0.0193298969072165,0.77909497852838,-0.029323585104144744,0.7755513013148276,97,True
mt5,3,nqc,0.4,-0.08651974679372587,0.39942099484608157,-0.07087628865979383,0.3037170573623521,-0.09667578371554807,0.3461866801868869,97,False
mt5,3,nqc,0.4,-0.11063526301376242,0.2806674315496869,-0.0734536082474227,0.28647120739097054,-0.10890490216705238,0.28830548963033636,97,True
mt5,3,bertQPP,0.4,0.38934892797414417,8.092293611787947e-05,0.2328178694158076,0.0007289565212236814,0.3191668419945297,0.0014402909437511854,97,False
mt5,3,bertQPP,0.4,0.34500698380193345,0.0005386228384988977,0.19544673539518906,0.0045660596694361046,0.28689774879023766,0.004383776408881131,97,True
mt5,3,spatial,0.45,0.43310361165418243,9.382707808545234e-06,0.27878006872852235,5.2230841404023976e-05,0.41008310540711124,3.0259269502352234e-05,97,False
mt5,3,spatial,0.45,0.2185355635943383,0.0315165544335565,0.12714776632302408,0.06502915478137135,0.1922864506627393,0.0591737699069704,97,True
mt5,3,a_ratio,0.45,0.06642955237955461,0.5179631432201472,-0.012886597938144333,0.851661350500996,-0.014385651167683568,0.888776347363587,97,False
mt5,3,a_ratio,0.45,0.06870451215305955,0.5036997903834588,-0.007302405498281788,0.9156092108578661,-0.007495266147696192,0.9419144619763644,97,True
mt5,3,nqc,0.45,-0.07666449338041177,0.4554446558298334,-0.06486254295532648,0.34658765831762584,-0.0900878392594151,0.38018996796214455,97,False
mt5,3,nqc,0.45,-0.10277123517588506,0.31648216851780697,-0.07259450171821306,0.29214479548279504,-0.10505207237534189,0.3058036110763388,97,True
