retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
e5,3,spatial,0.5,0.21313810121546234,0.03607300323822132,0.14819587628865982,0.031516517606653575,0.22501577950767934,0.026697067787657618,97,True
e5,3,a_ratio,0.5,0.2866381469258914,0.004421012425104293,0.16365979381443302,0.01755425786967657,0.24626551651588469,0.015033750953535617,97,False
e5,3,a_ratio,0.5,0.1830134116721898,0.0727663426259755,0.10008591065292097,0.14640165493450158,0.15177256469598147,0.1378035978224541,97,True
e5,3,nqc,0.5,0.03720742875940005,0.7174824604324777,0.027491408934707907,0.6899437658549277,0.03589837997054492,0.7270238544605099,97,False
e5,3,nqc,0.5,-0.017992745427498878,0.8611386667677328,0.0017182130584192442,0.9801082366692063,0.006956132968651377,0.9460860380765816,97,True
e5,3,bertQPP,0.5,0.29123123198787804,0.0038021778569559523,0.20317869415807563,0.0031947282487263706,0.289711760993057,0.003997738744737345,97,False
e5,3,bertQPP,0.5,0.22188374438034547,0.02894193833470345,0.13359106529209622,0.05255528194642074,0.19435093625078892,0.05644914293220279,97,True
e5,3,spatial,0.55,0.2951871705471731,0.003332552967643254,0.16838487972508595,0.01454739544260673,0.25199873763938563,0.012772508279370891,97,False
e5,3,spatial,0.55,0.24458751718713945,0.015758001392002976,0.16237113402061856,0.018463547347092265,0.24078213759730693,0.017513212850372165,97,True
e5,3,a_ratio,0.55,0.28672998938887045,0.004407806873413244,0.16194158075601378,0.018775672464210122,0.24439827477382703,0.01584154593538745,97,False
e5,3,a_ratio,0.55,0.18216999137458165,0.07411823039019125,0.10008591065292097,0.14640165493450158,0.15274563433620872,0.13526775405413685,97,True
e5,3,nqc,0.55,0.055065682583558886,0.5921588678704879,0.04424398625429554,0.52085358029868,0.0550967809804334,0.591949440064699,97,False
e5,3,nqc,0.55,-0.00788616302173839,0.9388908472353296,0.0008591065292096221,0.9900533454687662,0.008626130864717021,0.9331695522682755,97,True
e5,3,bertQPP,0.55,0.30593484245854197,0.0023077631263967164,0.2014604810996564,0.0034621026042757834,0.29077687776141387,0.003859738352863102,97,False
e5,3,bertQPP,0.55,0.22313346371237872,0.02802773809628147,0.1357388316151203,0.04887004601219989,0.19674416158215863,0.05342017166891691,97,True
e5,3,spatial,0.6,0.29371887062525126,0.0035004228665826936,0.16838487972508595,0.01454739544260673,0.25047338523038076,0.013343151505610117,97,False
e5,3,spatial,0.6,0.27878728234247324,0.005688962459873773,0.18814432989690724,0.00632984784895861,0.2771013044393015,0.006000053412712857,97,True
e5,3,a_ratio,0.6,0.2867790676002845,0.004400764604108352,0.16451890034364264,0.016970096384742294,0.24556858826004627,0.01533097567214899,97,False
e5,3,a_ratio,0.6,0.18145872768891566,0.07527392577617216,0.09879725085910654,0.15166941209887877,0.15091784136334946,0.14006063706975325,97,True
e5,3,nqc,0.6,0.07667916881035237,0.45535812246083207,0.05970790378006874,0.38625489539833124,0.07766147696191879,0.4495867134374969,97,False
e5,3,nqc,0.6,0.0039654841201109264,0.9692496986889547,0.0047250859106529215,0.9453348196600103,0.014622343782873972,0.8869583430972708,97,True
e5,3,bertQPP,0.6,0.3178303806512852,0.0015119968687194603,0.20446735395189009,0.0030066996042901117,0.29803545129391956,0.0030273425290402826,97,False
e5,3,bertQPP,0.6,0.22245077243902917,0.02852405995959747,0.1365979381443299,0.04745794602168577,0.19776982958131706,0.05216358426143327,97,True
e5,3,spatial,0.65,0.2924405718808347,0.0036526934590422376,0.16838487972508595,0.01454739544260673,0.24965811066694715,0.013657148185230259,97,False
e5,3,spatial,0.65,0.30947946823996175,0.002038210082351911,0.202319587628866,0.003325969220576063,0.3003760782663581,0.0027955736842239557,97,True
e5,3,a_ratio,0.65,0.2868010265553773,0.004397616947936128,0.16237113402061856,0.018463547347092265,0.2443719755943614,0.015853186475108038,97,False
e5,3,a_ratio,0.65,0.1808511075811366,0.07627264345594527,0.09922680412371135,0.1498976871116754,0.1525220913107511,0.13584715006642525,97,True
e5,3,nqc,0.65,0.10281925080902249,0.3162549144501223,0.07431271477663232,0.2808725107935828,0.09997633073848095,0.3298918303629169,97,False
e5,3,nqc,0.65,0.01791835641278437,0.86170706922533,0.01718213058419244,0.8031038928688624,0.028784451925099933,0.7795719890601439,97,True
e5,3,bertQPP,0.65,0.32605250309217026,0.0011174093168275043,0.19931271477663232,0.003824903963020039,0.29595781611613714,0.00324736460087676,97,False
e5,3,bertQPP,0.65,0.22000271005302768,0.03036551729179806,0.13101374570446736,0.05728140399891128,0.19056385440774243,0.06152855015957882,97,True
e5,3,spatial,0.7,0.29131815056255556,0.0037912543343477908,0.1666666666666667,0.01558372473088864,0.24892173364191036,0.01394625882361834,97,False
e5,3,spatial,0.7,0.32587176509343024,0.0011249641688458867,0.19587628865979384,0.004477722918252414,0.29711498001262354,0.0031231141085460603,97,True
e5,3,a_ratio,0.7,0.28680553559653,0.0043969708583012955,0.16494845360824745,0.01668446543769203,0.24769882179675992,0.014438141334079583,97,False
e5,3,a_ratio,0.7,0.18032619092876442,0.07714396263110786,0.09793814432989692,0.1552606461818409,0.15218020197769827,0.13673693037118448,97,True
e5,3,nqc,0.7,0.13403074394643097,0.190584726100023,0.0970790378006873,0.15891607395046403,0.1365321901956659,0.18236515208100154,97,False
e5,3,nqc,0.7,0.03435758665568814,0.7383078966472738,0.028350515463917533,0.680780730027897,0.04349884283610351,0.6722511561566742,97,True
e5,3,bertQPP,0.7,0.33007473823921674,0.0009607818702637558,0.2018900343642612,0.0033934144348203364,0.2979828529349884,0.0030327433435312144,97,False
e5,3,bertQPP,0.7,0.21606090270039066,0.033541444197614734,0.13616838487972513,0.04815964796946807,0.19737534188933303,0.052643977353704664,97,True
e5,3,spatial,0.75,0.2903250689478479,0.0039177475977110925,0.1670962199312715,0.015318729327102553,0.2494477172312224,0.01373921477878514,97,False
e5,3,spatial,0.75,0.31989627750068195,0.0014024687678815002,0.1868556701030928,0.006698222213035896,0.2781401220281927,0.005806639627407027,97,True
e5,3,a_ratio,0.75,0.28679873854062093,0.00439794482443708,0.16494845360824745,0.01668446543769203,0.24760677466863032,0.014475766626192925,97,False
e5,3,a_ratio,0.75,0.179868278247133,0.077910563159607,0.09750859106529211,0.15708030004273185,0.15135177782453185,0.13891128282193824,97,True
e5,3,nqc,0.75,0.17000184542854285,0.09596060526103407,0.12156357388316154,0.07772782073014356,0.17542867662528927,0.08566362035520013,97,False
e5,3,nqc,0.75,0.053633891749635204,0.6018370699299733,0.04209621993127149,0.541289833276998,0.06896959814853776,0.5020511538700594,97,True
e5,3,bertQPP,0.75,0.3298404391656806,0.0009693255422409096,0.19501718213058422,0.004655971971265852,0.2855038922785609,0.004587034043109316,97,False
e5,3,bertQPP,0.75,0.2109516749832877,0.03806991991429139,0.12929553264604812,0.060624507125192455,0.1847648853355775,0.0700224113115051,97,True
e5,3,spatial,0.8,0.28944041388568276,0.004033592646475623,0.1670962199312715,0.015318729327102553,0.24915842625710077,0.013852755960893305,97,False
e5,3,spatial,0.8,0.29508784943072836,0.0033436765281988595,0.1679553264604811,0.014800614099959652,0.24972385861561117,0.013631589911083545,97,True
e5,3,a_ratio,0.8,0.28678462798635984,0.004399967373357438,0.16537800687285226,0.016403064445582434,0.24765937302756155,0.014454256054312211,97,False
e5,3,a_ratio,0.8,0.17946538109688007,0.07859009852484015,0.09750859106529211,0.15708030004273185,0.15079949505575427,0.14037534343246133,97,True
e5,3,nqc,0.8,0.20849560993278848,0.04042259823386827,0.14089347079037803,0.040901875311072,0.20554123711340203,0.04341212068539694,97,False
e5,3,nqc,0.8,0.07592390554136658,0.4598233269670068,0.04768041237113403,0.4890022573020564,0.07557069219440352,0.46191981396524373,97,True
e5,3,bertQPP,0.8,0.3257559752284856,0.0011298285777921004,0.19329896907216498,0.0050318722795436996,0.28512255417630966,0.004644086017400283,97,False
e5,3,bertQPP,0.8,0.20500840893568853,0.04397038492556077,0.1207044673539519,0.07984982362376257,0.17541552703555646,0.0856874632473929,97,True
e5,3,spatial,0.85,0.28864750219978375,0.00414001415851605,0.16838487972508595,0.01454739544260673,0.2503550389227856,0.013388338425175424,97,False
e5,3,spatial,0.85,0.2623266885354649,0.00943840010643973,0.14647766323024058,0.03354022455213661,0.22310908899642326,0.02804533176358764,97,True
e5,3,a_ratio,0.85,0.28676584590953735,0.004402660806164251,0.16537800687285226,0.016403064445582434,0.24758047548916473,0.01448653232529161,97,False
e5,3,a_ratio,0.85,0.1791081941133977,0.07919649961030747,0.09836769759450173,0.15345704089516993,0.15161476961918785,0.13821819180224243,97,True
e5,3,nqc,0.85,0.2445057481974035,0.015794052908841796,0.15378006872852237,0.025646544632394585,0.23299758047548916,0.02163483284871926,97,False
e5,3,nqc,0.85,0.10098171550073728,0.32502698919766504,0.06486254295532648,0.34658765831762584,0.09576846202398484,0.35075306580952836,97,True
e5,3,bertQPP,0.85,0.3185553265632487,0.0014727091284810344,0.18041237113402064,0.008845012615594157,0.2695928887018725,0.007576177024222766,97,False
e5,3,bertQPP,0.85,0.19853623219911132,0.05124059919228254,0.11469072164948456,0.0960541193445157,0.1727067115505996,0.09071271219478566,97,True
e5,3,spatial,0.9,0.2879328750128426,0.004238069139786556,0.1666666666666667,0.01558372473088864,0.24730433410477592,0.014599992286881587,97,False
e5,3,spatial,0.9,0.2300628397445801,0.02339127670764918,0.1327319587628866,0.054093065441640706,0.20235903639806435,0.04683551507894164,97,True
e5,3,a_ratio,0.9,0.28674416545166015,0.0044057717079814,0.16451890034364264,0.016970096384742294,0.24516095097832943,0.015507172938991986,97,False
e5,3,a_ratio,0.9,0.17878938842204575,0.07974089769621755,0.09922680412371135,0.1498976871116754,0.15306122448979592,0.1344529843176368,97,True
e5,3,nqc,0.9,0.27148639824583903,0.007147630647467016,0.16537800687285226,0.016403064445582434,0.25281401220281924,0.01247631579013775,97,False
e5,3,nqc,0.9,0.1278097667459869,0.21218286803391526,0.07087628865979383,0.3037170573623521,0.11152167052387965,0.2768075681111647,97,True
e5,3,bertQPP,0.9,0.30910859317425665,0.002065017335687309,0.17353951890034366,0.011793812186781842,0.2613875447086051,0.009706257691371206,97,False
e5,3,bertQPP,0.9,0.19179211782270691,0.05984186356044862,0.10996563573883163,0.110550087489207,0.16718388386282348,0.10167929311285945,97,True
e5,3,spatial,0.95,0.28728556232838065,0.004328671348343708,0.16537800687285226,0.016403064445582434,0.24597622554176307,0.015156515371186797,97,False
e5,3,spatial,0.95,0.201833046930628,0.04742234537663368,0.10996563573883163,0.110550087489207,0.17327214390911,0.08964493516861838,97,True
e5,3,a_ratio,0.95,0.28672078912710286,0.004409128143968342,0.16451890034364264,0.016970096384742294,0.24495055754260464,0.015598797656228652,97,False
e5,3,a_ratio,0.95,0.17850311587611906,0.08023228858313018,0.09922680412371135,0.1498976871116754,0.15306122448979592,0.1344529843176368,97,True
e5,3,nqc,0.95,0.2852604518443521,0.00462338258572141,0.16108247422680416,0.01941379508307944,0.24946086682095514,0.013734073089321569,97,False
e5,3,nqc,0.95,0.15444636208371781,0.1309210292021812,0.08591065292096221,0.2125219840325313,0.13181148748159055,0.19809891242507696,97,True
e5,3,bertQPP,0.95,0.298254161263027,0.0030049777874465904,0.16537800687285226,0.016403064445582434,0.2515385019987376,0.012942403127239292,97,False
e5,3,bertQPP,0.95,0.18497829309801578,0.0696938664991892,0.1048109965635739,0.1282784361242476,0.15811066694719123,0.12191894745574268,97,True
e5,3,spatial,1.0,0.2866965379803655,0.004412612599258646,0.16498389209906525,0.01668340797231914,0.2454321312390732,0.015389763801285683,97,False
e5,3,spatial,1.0,0.17824465465051356,0.08067801781869965,0.09879725085910654,0.15166941209887877,0.1527719335156743,0.13519971352894322,97,True
e5,3,a_ratio,1.0,0.2866965379803655,0.004412612599258646,0.16498389209906525,0.01668340797231914,0.2454321312390732,0.015389763801285683,97,False
e5,3,a_ratio,1.0,0.17824465465051356,0.08067801781869965,0.09879725085910654,0.15166941209887877,0.1527719335156743,0.13519971352894322,97,True
e5,3,nqc,1.0,0.2866965379803655,0.004412612599258646,0.16498389209906525,0.01668340797231914,0.2454321312390732,0.015389763801285683,97,False
e5,3,nqc,1.0,0.17824465465051356,0.08067801781869965,0.09879725085910654,0.15166941209887877,0.1527719335156743,0.13519971352894322,97,True
e5,3,bertQPP,1.0,0.2866965379803655,0.004412612599258646,0.16498389209906525,0.01668340797231914,0.2454321312390732,0.015389763801285683,97,False
e5,3,bertQPP,1.0,0.17824465465051356,0.08067801781869965,0.09879725085910654,0.15166941209887877,0.1527719335156743,0.13519971352894322,97,True
e5,3,0shot_pos,1.0,-0.07065254498051544,0.4916503821639807,-0.04768041237113403,0.4890022573020564,-0.06573479907426888,0.5223596601196725,97,True
