Prediction Name,QA Task,Retriever,Top-Retrieved Docs,Use_Postgen,Combination_Number,Rho,Tau,Best Single Signal,Best Single Rho,Best Single Tau,Number of Queries
RPP,nq,mt5,3,True,p3,0.1706011520514695,0.1257580386106168,prob(k),0.1462,0.1073,3610
RPP,nq,mt5,3,True,p01,0.2210114547972208,0.1624469807129074,maxScore,0.177,0.1305,3610
RPP,nq,mt5,3,True,p02,0.2324024622072251,0.17067480847153,maxScore,0.177,0.1305,3610
RPP,nq,mt5,3,True,p03,0.2358543975786353,0.1738037007177668,maxScore,0.177,0.1305,3610
RPP,nq,mt5,3,True,p12,0.1699279954399892,0.1249092990616491,prob(k),0.1462,0.1073,3610
RPP,nq,mt5,3,True,p13,0.1827516890350736,0.1347411037730848,prob(k),0.1462,0.1073,3610
RPP,nq,mt5,3,True,p23,0.1857589730514968,0.1368671042851522,prob(k),0.1462,0.1073,3610
RPP,nq,mt5,3,True,p012,0.2297389602209764,0.1687137905089641,maxScore,0.177,0.1305,3610
RPP,nq,mt5,3,True,p013,0.2345824666339574,0.1727217473242083,maxScore,0.177,0.1305,3610
RPP,nq,mt5,3,True,p023,0.2468406586218244,0.1815925377101008,maxScore,0.177,0.1305,3610
RPP,nq,mt5,3,True,p123,0.189627197767905,0.1398320970183174,prob(k),0.1462,0.1073,3610
RPP,nq,mt5,3,True,p0123,0.2433581618506028,0.1791690631919298,maxScore,0.177,0.1305,3610
GPP,dl,mt5,3,False,p0,0.3542893961708395,0.2547250859106529,spatial,0.4091,0.3076,97
GPP,dl,mt5,3,False,p1,0.3582079739112139,0.2564432989690722,itg(perpC),0.3557,0.2486,97
GPP,dl,mt5,3,False,p2,0.291223963812329,0.1988831615120275,avg(docQual),0.2586,0.1804,97
GPP,dl,mt5,3,False,p01,0.4114506627393225,0.2903780068728522,spatial,0.4091,0.3076,97
GPP,dl,mt5,3,False,p02,0.3938039133179045,0.2800687285223368,spatial,0.4091,0.3076,97
GPP,dl,mt5,3,False,p03,0.3542893961708395,0.2547250859106529,spatial,0.4091,0.3076,97
GPP,dl,mt5,3,False,p12,0.3371554807490005,0.2293814432989691,itg(perpC),0.3557,0.2486,97
GPP,dl,mt5,3,False,p13,0.3582079739112139,0.2564432989690722,itg(perpC),0.3557,0.2486,97
GPP,dl,mt5,3,False,p23,0.291223963812329,0.1988831615120275,avg(docQual),0.2586,0.1804,97
GPP,dl,mt5,3,False,p012,0.4145276667367978,0.2938144329896908,spatial,0.4091,0.3076,97
GPP,dl,mt5,3,False,p013,0.4114506627393225,0.2903780068728522,spatial,0.4091,0.3076,97
GPP,dl,mt5,3,False,p023,0.3938039133179045,0.2800687285223368,spatial,0.4091,0.3076,97
GPP,dl,mt5,3,False,p123,0.3371554807490005,0.2293814432989691,itg(perpC),0.3557,0.2486,97
GPP,dl,mt5,3,False,p0123,0.4145276667367978,0.2938144329896908,spatial,0.4091,0.3076,97
GPP,dl,mt5,3,True,p0,0.609851672627814,0.4398625429553265,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p1,0.5812381653692404,0.4321305841924399,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p2,0.5876814643383125,0.4428694158075602,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p01,0.6047627814012202,0.4338487972508592,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p02,0.6054991584262571,0.4385738831615121,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p03,0.609851672627814,0.4398625429553265,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p12,0.5914553965916263,0.4441580756013746,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p13,0.5812381653692404,0.4321305841924399,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p23,0.5876814643383125,0.4428694158075602,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p012,0.6008573532505784,0.4312714776632303,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p013,0.6047627814012202,0.4338487972508592,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p023,0.6054991584262571,0.4385738831615121,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p123,0.5914553965916263,0.4441580756013746,prob(k),0.577,0.4326,97
GPP,dl,mt5,3,True,p0123,0.6008573532505784,0.4312714776632303,prob(k),0.577,0.4326,97
RPP,dl,mt5,3,False,p0,0.3273590363980643,0.225085910652921,bertQPP,0.2797,0.1912,97
RPP,dl,mt5,3,False,p1,0.1746660004207868,0.1297250859106529,itg(perpC),0.1309,0.0801,97
RPP,dl,mt5,3,False,p2,0.1200952030296654,0.0798969072164948,avg(docQual),0.1209,0.0799,97
RPP,dl,mt5,3,False,p01,0.3148143277929728,0.2121993127147766,bertQPP,0.2797,0.1912,97
RPP,dl,mt5,3,False,p02,0.3253471491689458,0.2242268041237113,bertQPP,0.2797,0.1912,97
RPP,dl,mt5,3,False,p03,0.3273590363980643,0.225085910652921,bertQPP,0.2797,0.1912,97
RPP,dl,mt5,3,False,p12,0.1826478013885966,0.1228522336769759,itg(perpC),0.1309,0.0801,97
RPP,dl,mt5,3,False,p13,0.1746660004207868,0.1297250859106529,itg(perpC),0.1309,0.0801,97
RPP,dl,mt5,3,False,p23,0.1200952030296654,0.0798969072164948,avg(docQual),0.1209,0.0799,97
RPP,dl,mt5,3,False,p012,0.3348017041868293,0.2302405498281787,bertQPP,0.2797,0.1912,97
RPP,dl,mt5,3,False,p013,0.3148143277929728,0.2121993127147766,bertQPP,0.2797,0.1912,97
RPP,dl,mt5,3,False,p023,0.3253471491689458,0.2242268041237113,bertQPP,0.2797,0.1912,97
RPP,dl,mt5,3,False,p123,0.1826478013885966,0.1228522336769759,itg(perpC),0.1309,0.0801,97
RPP,dl,mt5,3,False,p0123,0.3348017041868293,0.2302405498281787,bertQPP,0.2797,0.1912,97
RPP,dl,mt5,3,True,p0,0.4804728592467914,0.3419243986254296,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p1,0.4778297917104985,0.3440721649484536,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p2,0.4336471702082894,0.3032646048109966,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p01,0.5224726488533558,0.3715635738831616,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p02,0.4885861561119292,0.3445017182130584,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p03,0.4804728592467914,0.3419243986254296,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p12,0.4892304860088365,0.3518041237113403,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p13,0.4778297917104985,0.3440721649484536,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p23,0.4336471702082894,0.3032646048109966,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p012,0.525023669261519,0.3741408934707904,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p013,0.5224726488533558,0.3715635738831616,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p023,0.4885861561119292,0.3445017182130584,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p123,0.4892304860088365,0.3518041237113403,prob(k),0.4441,0.3114,97
RPP,dl,mt5,3,True,p0123,0.525023669261519,0.3741408934707904,prob(k),0.4441,0.3114,97
GPP,nq,e5,3,False,p0,0.2791464800617281,0.2120822128073744,a_ratio,0.228,0.1733,3610
GPP,nq,e5,3,False,p1,0.1520747895409306,0.1145442058749964,itg(perpC),0.1532,0.1155,3610
GPP,nq,e5,3,False,p2,0.1283482675073074,0.0968887630777591,avg(docQual),0.1133,0.0858,3610
GPP,nq,e5,3,False,p3,0.0849569213928337,0.0639859221204279,itg(Dale Chall),0.0536,0.0403,3610
GPP,nq,e5,3,False,p01,0.2923003451385422,0.2219717456421173,a_ratio,0.228,0.1733,3610
GPP,nq,e5,3,False,p02,0.285440501744278,0.2167545878096216,a_ratio,0.228,0.1733,3610
GPP,nq,e5,3,False,p03,0.2809960030815531,0.2133835354427332,a_ratio,0.228,0.1733,3610
GPP,nq,e5,3,False,p12,0.15993609587043,0.1206365764232079,itg(perpC),0.1532,0.1155,3610
GPP,nq,e5,3,False,p13,0.1537031736815126,0.1158929976745974,itg(perpC),0.1532,0.1155,3610
GPP,nq,e5,3,False,p23,0.125660870890848,0.0948510474623787,avg(docQual),0.1133,0.0858,3610
GPP,nq,e5,3,False,p012,0.2944336689011722,0.223558254115775,a_ratio,0.228,0.1733,3610
GPP,nq,e5,3,False,p013,0.291107222104659,0.2209229737946409,a_ratio,0.228,0.1733,3610
GPP,nq,e5,3,False,p023,0.2851107980178665,0.2164171117200871,a_ratio,0.228,0.1733,3610
GPP,nq,e5,3,False,p123,0.15526770513443,0.1170259531180346,itg(perpC),0.1532,0.1155,3610
GPP,nq,e5,3,False,p0123,0.2925490169104399,0.2219862089030974,a_ratio,0.228,0.1733,3610
GPP,nq,e5,3,True,p0,0.3810014297187943,0.2896460854734589,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p1,0.3169725866130916,0.2402132554135702,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p2,0.3025070613706697,0.2289107732369301,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p3,0.2936728173293342,0.2221297289543609,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p01,0.3864008022454124,0.2936917191665706,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p02,0.3801160127488103,0.2889681664716248,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p03,0.3796165612844567,0.288680755516252,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p12,0.3142466291619977,0.2381164534243087,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p13,0.3160796769609842,0.2394845295718831,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p23,0.3003813071570221,0.227553822674725,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p012,0.3846456754018816,0.2923492318653455,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p013,0.3850776261998791,0.2928383867687477,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p023,0.3787434220606125,0.2879787310794512,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p123,0.3124721419374843,0.2368043760564263,prob(k),0.2924,0.2209,3610
GPP,nq,e5,3,True,p0123,0.3832610991976563,0.2913631341487827,prob(k),0.2924,0.2209,3610
RPP,nq,e5,3,False,p0,0.2061427965485558,0.1517299216219941,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,False,p1,0.0654722216590977,0.0482049319857988,itg(perpC),0.0645,0.047,3610
RPP,nq,e5,3,False,p2,0.0674300430147628,0.0493285561518857,max(docQual),0.0801,0.0591,3610
RPP,nq,e5,3,False,p3,0.1047840823519632,0.0765556660387901,itg(Flesch),0.0877,0.0642,3610
RPP,nq,e5,3,False,p01,0.1985944577160075,0.1459699903440252,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,False,p02,0.2051379687952957,0.1509589239769808,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,False,p03,0.2113430385320378,0.1554265197274494,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,False,p12,0.0788890336586718,0.0578937195266798,max(docQual),0.0801,0.0591,3610
RPP,nq,e5,3,False,p13,0.107394393460206,0.0786250684558811,itg(Flesch),0.0877,0.0642,3610
RPP,nq,e5,3,False,p23,0.1125358740763446,0.0821185598890939,itg(Flesch),0.0877,0.0642,3610
RPP,nq,e5,3,False,p012,0.1989086156266639,0.1461930149967513,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,False,p013,0.2036762615434125,0.1498018948072649,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,False,p023,0.2107303480482673,0.1549605828733465,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,False,p123,0.1099775688054718,0.0805605531013544,itg(Flesch),0.0877,0.0642,3610
RPP,nq,e5,3,False,p0123,0.2036192049034836,0.1497269613650273,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,True,p0,0.2526209061666989,0.1862816963242665,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,True,p1,0.1735993653186396,0.1273666091204525,prob(k),0.1643,0.121,3610
RPP,nq,e5,3,True,p2,0.1671912537838932,0.1231703363551475,prob(k),0.1643,0.121,3610
RPP,nq,e5,3,True,p3,0.1940913606456882,0.1427439458450382,prob(k),0.1643,0.121,3610
RPP,nq,e5,3,True,p01,0.2457324159754407,0.1809397587027603,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,True,p02,0.2503959598450603,0.184486134788943,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,True,p03,0.25615725172413,0.1886220346387011,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,True,p12,0.1742865416504471,0.1278318357049607,prob(k),0.1643,0.121,3610
RPP,nq,e5,3,True,p13,0.1941189548736556,0.1423387370412795,prob(k),0.1643,0.121,3610
RPP,nq,e5,3,True,p23,0.1927423097996054,0.1416931019797253,prob(k),0.1643,0.121,3610
RPP,nq,e5,3,True,p012,0.2448115507480306,0.1803019366067474,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,True,p013,0.2503472366377592,0.1841547940230299,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,True,p023,0.2545613321697333,0.1874518654814838,a_ratio,0.1782,0.1309,3610
RPP,nq,e5,3,True,p123,0.1925768516656964,0.141228940799609,prob(k),0.1643,0.121,3610
RPP,nq,e5,3,True,p0123,0.2498204597447358,0.1837850986990046,a_ratio,0.1782,0.1309,3610
GPP,dl,e5,3,False,p0,0.3518961708394698,0.2422680412371134,maxScore,0.3789,0.2586,97
GPP,dl,e5,3,False,p1,0.259217862402693,0.1735395189003436,itg(perpC),0.2729,0.1799,97
GPP,dl,e5,3,False,p2,0.0009599200504944,-0.0004295532646048,avg(docQual),-0.0028,0.0095,97
GPP,dl,e5,3,False,p01,0.3843362087102882,0.2633161512027492,maxScore,0.3789,0.2586,97
GPP,dl,e5,3,False,p02,0.3711603197980223,0.256872852233677,maxScore,0.3789,0.2586,97
GPP,dl,e5,3,False,p03,0.3518961708394698,0.2422680412371134,maxScore,0.3789,0.2586,97
GPP,dl,e5,3,False,p12,0.220623816536924,0.1494845360824742,itg(perpC),0.2729,0.1799,97
GPP,dl,e5,3,False,p13,0.259217862402693,0.1735395189003436,itg(perpC),0.2729,0.1799,97
GPP,dl,e5,3,False,p23,0.0009599200504944,-0.0004295532646048,avg(docQual),-0.0028,0.0095,97
GPP,dl,e5,3,False,p012,0.4004970544918997,0.2693298969072165,maxScore,0.3789,0.2586,97
GPP,dl,e5,3,False,p013,0.3843362087102882,0.2633161512027492,maxScore,0.3789,0.2586,97
GPP,dl,e5,3,False,p023,0.3711603197980223,0.256872852233677,maxScore,0.3789,0.2586,97
GPP,dl,e5,3,False,p123,0.220623816536924,0.1494845360824742,itg(perpC),0.2729,0.1799,97
GPP,dl,e5,3,False,p0123,0.4004970544918997,0.2693298969072165,maxScore,0.3789,0.2586,97
GPP,dl,e5,3,True,p0,0.4510966757837155,0.318298969072165,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p1,0.3915684830633284,0.2693298969072165,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p2,0.374211024616032,0.2594501718213059,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p01,0.4491373869135282,0.318298969072165,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p02,0.4615637492110245,0.3256013745704468,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p03,0.4510966757837155,0.318298969072165,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p12,0.3913054912686723,0.272766323024055,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p13,0.3915684830633284,0.2693298969072165,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p23,0.374211024616032,0.2594501718213059,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p012,0.4589864296233957,0.3230240549828179,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p013,0.4491373869135282,0.318298969072165,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p023,0.4615637492110245,0.3256013745704468,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p123,0.3913054912686723,0.272766323024055,prob(k),0.3791,0.2603,97
GPP,dl,e5,3,True,p0123,0.4589864296233957,0.3230240549828179,prob(k),0.3791,0.2603,97
RPP,dl,e5,3,False,p0,0.2523143277929728,0.188573883161512,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,False,p1,0.0254970544918998,0.0120274914089347,itg(perpC),0.1075,0.0634,97
RPP,dl,e5,3,False,p2,-0.1190432358510414,-0.0738831615120275,avg(docQual),-0.0493,-0.0335,97
RPP,dl,e5,3,False,p01,0.28174310961498,0.2027491408934708,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,False,p02,0.251249211024616,0.1855670103092783,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,False,p03,0.2523143277929728,0.188573883161512,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,False,p12,-0.0892857142857142,-0.0536941580756013,itg(perpC),0.1075,0.0634,97
RPP,dl,e5,3,False,p13,0.0254970544918998,0.0120274914089347,itg(perpC),0.1075,0.0634,97
RPP,dl,e5,3,False,p23,-0.1190432358510414,-0.0738831615120275,avg(docQual),-0.0493,-0.0335,97
RPP,dl,e5,3,False,p012,0.2853723963812329,0.2040378006872852,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,False,p013,0.28174310961498,0.2027491408934708,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,False,p023,0.251249211024616,0.1855670103092783,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,False,p123,-0.0892857142857142,-0.0536941580756013,itg(perpC),0.1075,0.0634,97
RPP,dl,e5,3,False,p0123,0.2853723963812329,0.2040378006872852,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,True,p0,0.246304965285083,0.1701030927835052,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,True,p1,0.2324189985272459,0.1559278350515464,prob(k),0.209,0.1452,97
RPP,dl,e5,3,True,p2,0.1960472333263201,0.1353092783505154,prob(k),0.209,0.1452,97
RPP,dl,e5,3,True,p01,0.2830975173574584,0.1993127147766323,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,True,p02,0.2635046286555859,0.1834192439862543,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,True,p03,0.246304965285083,0.1701030927835052,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,True,p12,0.2199926362297496,0.1490549828178694,prob(k),0.209,0.1452,97
RPP,dl,e5,3,True,p13,0.2324189985272459,0.1559278350515464,prob(k),0.209,0.1452,97
RPP,dl,e5,3,True,p23,0.1960472333263201,0.1353092783505154,prob(k),0.209,0.1452,97
RPP,dl,e5,3,True,p012,0.2988375762676204,0.2083333333333333,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,True,p013,0.2830975173574584,0.1993127147766323,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,True,p023,0.2635046286555859,0.1834192439862543,maxScore,0.3076,0.2113,97
RPP,dl,e5,3,True,p123,0.2199926362297496,0.1490549828178694,prob(k),0.209,0.1452,97
RPP,dl,e5,3,True,p0123,0.2988375762676204,0.2083333333333333,maxScore,0.3076,0.2113,97
GPP,nq,bm25,5,False,p0,0.2443392637407029,0.1874091670770332,spatial,0.2139,0.1633,3610
GPP,nq,bm25,5,False,p1,0.1207394509178689,0.0927096835682598,max(perpC),0.1175,0.0903,3610
GPP,nq,bm25,5,False,p2,0.0792245126088278,0.0607116538405076,avg(docQual),0.0817,0.0624,3610
GPP,nq,bm25,5,False,p3,0.0715676311270804,0.0548570529535977,itg(Dale Chall),0.068,0.052,3610
GPP,nq,bm25,5,False,p01,0.260647486769486,0.1998480170454361,spatial,0.2139,0.1633,3610
GPP,nq,bm25,5,False,p02,0.2488213731406332,0.1908004031922395,spatial,0.2139,0.1633,3610
GPP,nq,bm25,5,False,p03,0.2522419465797121,0.1936994390657248,spatial,0.2139,0.1633,3610
GPP,nq,bm25,5,False,p12,0.1346796138760028,0.1033445843253793,max(perpC),0.1175,0.0903,3610
GPP,nq,bm25,5,False,p13,0.1435592022228004,0.1100399206278315,max(perpC),0.1175,0.0903,3610
GPP,nq,bm25,5,False,p23,0.1075526180981991,0.0824634822094252,avg(docQual),0.0817,0.0624,3610
GPP,nq,bm25,5,False,p012,0.2629076271978942,0.2014855444843991,spatial,0.2139,0.1633,3610
GPP,nq,bm25,5,False,p013,0.2689340792461113,0.2064656375202481,spatial,0.2139,0.1633,3610
GPP,nq,bm25,5,False,p023,0.2581707454267179,0.198158679054713,spatial,0.2139,0.1633,3610
GPP,nq,bm25,5,False,p123,0.1590018947895103,0.1219002194349133,max(perpC),0.1175,0.0903,3610
GPP,nq,bm25,5,False,p0123,0.2723520957747349,0.2089666741552127,spatial,0.2139,0.1633,3610
GPP,nq,bm25,5,True,p0,0.3732761081819624,0.2864917447638748,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p1,0.3369408455675322,0.2575959795364019,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p2,0.3319309995707322,0.2543609600848359,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p3,0.3310163187549536,0.2536320798225746,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p01,0.380002889490821,0.2917022377533843,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p02,0.3772071919379668,0.2896792712096606,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p03,0.3757828886391583,0.2885645593384586,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p12,0.3408557857262587,0.2608706419101478,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p13,0.3424165384499015,0.26205286450031,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p23,0.3359999389030936,0.2577938016431222,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p012,0.3822962329456441,0.2936380683691479,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p013,0.3837411326548857,0.2946950821258898,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p023,0.3803056809275048,0.2922835364439654,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p123,0.3459337834560128,0.2650504189229755,prob(k),0.3256,0.2491,3610
GPP,nq,bm25,5,True,p0123,0.3867955326687432,0.2972432192624545,prob(k),0.3256,0.2491,3610
RPP,nq,bm25,5,False,p0,0.1959491824858807,0.1447734075635594,bertQPP,0.1625,0.1203,3610
RPP,nq,bm25,5,False,p1,0.0698007188517621,0.0512399019893518,max(perpC),0.0641,0.0472,3610
RPP,nq,bm25,5,False,p2,0.0400258927503502,0.0293889133349625,avg(docQual),0.0428,0.0314,3610
RPP,nq,bm25,5,False,p3,0.0432309527741681,0.0319860868373899,itg(Flesch),0.0308,0.0227,3610
RPP,nq,bm25,5,False,p01,0.2077041058591802,0.1540275760293708,bertQPP,0.1625,0.1203,3610
RPP,nq,bm25,5,False,p02,0.1987309127375684,0.1470616010971195,bertQPP,0.1625,0.1203,3610
RPP,nq,bm25,5,False,p03,0.2019308825150224,0.1491341012344288,bertQPP,0.1625,0.1203,3610
RPP,nq,bm25,5,False,p12,0.0645754153576837,0.0473360358705418,max(perpC),0.0641,0.0472,3610
RPP,nq,bm25,5,False,p13,0.0857019341141912,0.0635753520149379,max(perpC),0.0641,0.0472,3610
RPP,nq,bm25,5,False,p23,0.0668403648851532,0.0494594896558925,avg(docQual),0.0428,0.0314,3610
RPP,nq,bm25,5,False,p012,0.2081945791741517,0.1544733423816225,bertQPP,0.1625,0.1203,3610
RPP,nq,bm25,5,False,p013,0.2149342682076061,0.1593465383102503,bertQPP,0.1625,0.1203,3610
RPP,nq,bm25,5,False,p023,0.204363173073242,0.1510329405347566,bertQPP,0.1625,0.1203,3610
RPP,nq,bm25,5,False,p123,0.087031331300417,0.0643695461611333,max(perpC),0.0641,0.0472,3610
RPP,nq,bm25,5,False,p0123,0.2150293983723519,0.1595360535336228,bertQPP,0.1625,0.1203,3610
RPP,nq,bm25,5,True,p0,0.2471804199858866,0.18269820593102,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p1,0.1898245182836129,0.1403116882677793,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p2,0.1844764661943376,0.1365608354129764,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p3,0.1895059349535418,0.140391328906395,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p01,0.2523927743840311,0.1867716771135486,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p02,0.2490304519573307,0.1842891751700326,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p03,0.2530521711047208,0.1870655363217741,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p12,0.1897155077357066,0.1403308610141127,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p13,0.1985384993352696,0.1470262052577347,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p23,0.1936635869375788,0.1435581504113496,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p012,0.2529649063147092,0.1873066704775827,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p013,0.258837991034632,0.1917595408135166,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p023,0.2541851395188454,0.1880916469572716,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p123,0.1996538799746295,0.147840309563584,prob(k),0.182,0.1347,3610
RPP,nq,bm25,5,True,p0123,0.2588334966338759,0.1917761326132282,prob(k),0.182,0.1347,3610
GPP,dl,bm25,5,False,p0,0.3047548916473805,0.2117697594501718,spatial,0.5045,0.3505,97
GPP,dl,bm25,5,False,p1,0.2143514622343782,0.1481958762886598,itg(perpC),0.2914,0.2019,97
GPP,dl,bm25,5,False,p2,0.2975094677046075,0.2061855670103093,avg(docQual),0.2829,0.201,97
GPP,dl,bm25,5,False,p01,0.2970623816536924,0.2006013745704467,spatial,0.5045,0.3505,97
GPP,dl,bm25,5,False,p02,0.3315669051125605,0.2280927835051546,spatial,0.5045,0.3505,97
GPP,dl,bm25,5,False,p03,0.3047548916473805,0.2117697594501718,spatial,0.5045,0.3505,97
GPP,dl,bm25,5,False,p12,0.3165500736377025,0.2233676975945017,itg(perpC),0.2914,0.2019,97
GPP,dl,bm25,5,False,p13,0.2143514622343782,0.1481958762886598,itg(perpC),0.2914,0.2019,97
GPP,dl,bm25,5,False,p23,0.2975094677046075,0.2061855670103093,avg(docQual),0.2829,0.201,97
GPP,dl,bm25,5,False,p012,0.3185751104565537,0.2160652920962199,spatial,0.5045,0.3505,97
GPP,dl,bm25,5,False,p013,0.2970623816536924,0.2006013745704467,spatial,0.5045,0.3505,97
GPP,dl,bm25,5,False,p023,0.3315669051125605,0.2280927835051546,spatial,0.5045,0.3505,97
GPP,dl,bm25,5,False,p123,0.3165500736377025,0.2233676975945017,itg(perpC),0.2914,0.2019,97
GPP,dl,bm25,5,False,p0123,0.3185751104565537,0.2160652920962199,spatial,0.5045,0.3505,97
GPP,dl,bm25,5,True,p0,0.6206606353881758,0.4583333333333334,prob(k),0.6199,0.4656,97
GPP,dl,bm25,5,True,p1,0.6136387544708604,0.4609106529209623,prob(k),0.6199,0.4656,97
GPP,dl,bm25,5,True,p2,0.6324821165579634,0.4780927835051548,prob(k),0.6199,0.4656,97
