retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
mt5,3,bertQPP(QV),2,0.5,0.23538824818860957,0.02028870988326071,0.18513745704467358,0.007219338175415614,97,True
mt5,3,spatial,2,0.55,0.20469810221633947,0.04429824435536495,0.14089347079037803,0.040901875311072,97,False
mt5,3,spatial,2,0.55,0.26724122336922584,0.008139863800538372,0.20747422680412375,0.0026065887949513057,97,True
mt5,3,a_ratio,2,0.55,0.1095257213051287,0.2855493955740403,0.0,1.0,97,False
mt5,3,a_ratio,2,0.55,0.1630371456417583,0.11057603520043466,0.056701030927835065,0.41062402699366984,97,True
mt5,3,nqc,2,0.55,0.12337175291704856,0.22861873301097185,0.09793814432989692,0.1552606461818409,97,False
mt5,3,nqc,2,0.55,0.1645978782845298,0.1071590679362716,0.12628865979381446,0.0668634129345248,97,True
mt5,3,bertQPP,2,0.55,0.21357285328546396,0.035686593862424884,0.1585051546391753,0.021443192891173694,97,False
mt5,3,bertQPP,2,0.55,0.25665908491197825,0.01115865006043596,0.2177835051546392,0.0015761513468118154,97,True
mt5,3,bertQPP(QV),2,0.55,0.17694544300567305,0.08294863085878794,0.12628865979381446,0.0668634129345248,97,False
mt5,3,bertQPP(QV),2,0.55,0.2294003975196352,0.02380417898595777,0.18427835051546396,0.0074933028749945285,97,True
mt5,3,spatial,2,0.6,0.19090803643012308,0.06105204958949875,0.13487972508591067,0.050317249987351625,97,False
mt5,3,spatial,2,0.6,0.2671421596882243,0.008164399259637974,0.20446735395189009,0.0030066996042901117,97,True
mt5,3,a_ratio,2,0.6,0.11197706162641864,0.274838476278088,0.0017182130584192442,0.9801082366692063,97,False
mt5,3,a_ratio,2,0.6,0.16577200593604602,0.10464320533295876,0.06142611683848798,0.37273483374323335,97,True
mt5,3,nqc,2,0.6,0.12100176005471562,0.2377522414383508,0.09493127147766325,0.1683392012081001,97,False
mt5,3,nqc,2,0.6,0.16243107594812323,0.11192552543435633,0.12714776632302408,0.06502915478137135,97,True
mt5,3,bertQPP,2,0.6,0.20325413465990028,0.045850709421757875,0.1554982817869416,0.02404211148041231,97,False
mt5,3,bertQPP,2,0.6,0.2465689830391104,0.014905898172922528,0.21520618556701035,0.0017908788065225548,97,True
mt5,3,bertQPP(QV),2,0.6,0.17125414066226777,0.09350196289357886,0.12328178694158079,0.07362159410235054,97,False
mt5,3,bertQPP(QV),2,0.6,0.2221669033426656,0.028732617080256814,0.18084192439862545,0.008684754281086702,97,True
mt5,3,spatial,2,0.65,0.17790385021786417,0.08126877464357311,0.12113402061855671,0.07878300963914868,97,False
mt5,3,spatial,2,0.65,0.2667888670801193,0.008252431700242154,0.20575601374570449,0.0028288190417010725,97,True
