retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
bm25,10,a_ratio,2,0.65,0.1068076634704818,0.30031654651166584,0.042543859649122794,0.5391788167574111,97,False
bm25,10,a_ratio,2,0.65,0.2347674391560659,0.021313297211797366,0.17324561403508767,0.01240061333688213,97,True
bm25,10,nqc,2,0.65,0.07741903751731884,0.4534123854389284,0.0017543859649122805,0.9797982329262411,97,False
bm25,10,nqc,2,0.65,0.20991764257975873,0.04009649447580798,0.11403508771929823,0.09977996424599991,97,True
bm25,10,bertQPP,2,0.65,0.015540150063899943,0.8805466657600903,0.047368421052631574,0.4941706970744447,97,False
bm25,10,bertQPP,2,0.65,0.12179090870020748,0.2371751734768764,0.12456140350877191,0.07220038663462734,97,True
bm25,10,bertQPP(QV),2,0.65,0.0221556607100091,0.8303420509848038,0.05701754385964911,0.41053037262333025,97,False
bm25,10,bertQPP(QV),2,0.65,0.12905569982705112,0.21014516163908545,0.1364035087719298,0.04897892442735811,97,True
bm25,10,spatial,2,0.7,0.07970111482440811,0.4401690219161204,0.10482456140350875,0.13028435883805162,97,False
bm25,10,spatial,2,0.7,0.22433155502031638,0.028000109975004444,0.18289473684210522,0.008295385577532875,97,True
bm25,10,a_ratio,2,0.7,0.08554126978662716,0.4072905217491359,0.04473684210526315,0.5184687477081236,97,False
bm25,10,a_ratio,2,0.7,0.21985676278605432,0.03137072181207887,0.16842105263157892,0.015061406503459098,97,True
bm25,10,nqc,2,0.7,0.0766619652165805,0.45785420694454215,0.0017543859649122805,0.9797982329262411,97,False
bm25,10,nqc,2,0.7,0.21019707187967823,0.03982604195140288,0.1201754385964912,0.08282092773870503,97,True
bm25,10,bertQPP,2,0.7,0.008869330164286468,0.9316535141962184,0.04473684210526315,0.5184687477081236,97,False
bm25,10,bertQPP,2,0.7,0.11565757714282268,0.2618053636206893,0.1219298245614035,0.07842990329741044,97,True
bm25,10,bertQPP(QV),2,0.7,0.014359387956370248,0.8895632846115651,0.05394736842105262,0.43618745997398134,97,False
bm25,10,bertQPP(QV),2,0.7,0.12093643921947073,0.24050640865791248,0.13026315789473683,0.06008783459643862,97,True
bm25,10,spatial,2,0.75,0.06036287593611783,0.5590732347524746,0.08640350877192982,0.21236013506761187,97,False
bm25,10,spatial,2,0.75,0.22186507625115937,0.029817833254819372,0.18421052631578944,0.007842044522710973,97,True
bm25,10,a_ratio,2,0.75,0.06349951567967772,0.5387949037103275,0.053508771929824554,0.4399267495231346,97,False
bm25,10,a_ratio,2,0.75,0.20143150939586718,0.049069648360217155,0.16973684210526313,0.01428996478556036,97,True
bm25,10,nqc,2,0.75,0.07551661712203658,0.46461951697304515,0.003508771929824561,0.9596094143193218,97,False
bm25,10,nqc,2,0.75,0.21037590589221922,0.03965375359591289,0.1276315789473684,0.06545090776900864,97,True
bm25,10,bertQPP,2,0.75,0.0016622606210581897,0.9871758175425317,0.03903508771929824,0.573154694589358,97,False
bm25,10,bertQPP,2,0.75,0.10761532448564405,0.2966553736227451,0.1201754385964912,0.08282092773870503,97,True
bm25,10,bertQPP(QV),2,0.75,0.006060798454075214,0.953265860283763,0.04429824561403508,0.522577630903311,97,False
bm25,10,bertQPP(QV),2,0.75,0.11112026352805868,0.28110886184594813,0.12982456140350873,0.06095550235659266,97,True
bm25,10,spatial,2,0.8,0.040950321952611016,0.6920018229164003,0.07675438596491226,0.2679345327469521,97,False
bm25,10,spatial,2,0.8,0.21805029938149362,0.032825321046818894,0.18026315789473682,0.009273003873208558,97,True
bm25,10,a_ratio,2,0.8,0.04165082559503305,0.6870054696956607,0.05219298245614034,0.4512543297743339,97,False
bm25,10,a_ratio,2,0.8,0.17901358525210972,0.080964358295896,0.16008771929824558,0.02085383817174601,97,True
bm25,10,nqc,2,0.8,0.07362135284430818,0.47593361528994055,0.008333333333333331,0.9042622467947524,97,False
bm25,10,nqc,2,0.8,0.21020146967356024,0.03982179764197966,0.12236842105263156,0.0773622745902155,97,True
bm25,10,bertQPP,2,0.8,-0.005774208583690321,0.9554734080442381,0.042543859649122794,0.5391788167574111,97,False
bm25,10,bertQPP,2,0.8,0.0978589084323896,0.34285631775067404,0.1201754385964912,0.08282092773870503,97,True
bm25,10,bertQPP(QV),2,0.8,-0.0023913052064091778,0.9815521438808581,0.04473684210526315,0.5184687477081236,97,False
bm25,10,bertQPP(QV),2,0.8,0.09995029336792972,0.33259041201868583,0.1232456140350877,0.07526253851373939,97,True
bm25,10,spatial,2,0.85,0.021806868677376162,0.8329738961167897,0.06535087719298245,0.34555840797111037,97,False
bm25,10,spatial,2,0.85,0.2115185344461625,0.038567578934190654,0.17368421052631575,0.012180731335371816,97,True
bm25,10,a_ratio,2,0.85,0.02081607595478277,0.8404599814162328,0.046929824561403495,0.49817762339289917,97,False
bm25,10,a_ratio,2,0.85,0.15236007231561136,0.13835913075866765,0.14999999999999997,0.030386188269096972,97,True
bm25,10,nqc,2,0.85,0.07004205478652427,0.49770011194340774,0.007017543859649122,0.9193222670955983,97,False
bm25,10,nqc,2,0.85,0.20884052049064533,0.04115339683807408,0.12412280701754383,0.07320956359994496,97,True
bm25,10,bertQPP,2,0.85,-0.013073985779925468,0.8993949302952984,0.029385964912280696,0.6714627989283869,97,False
bm25,10,bertQPP,2,0.85,0.08681466334804537,0.40031798234661575,0.10745614035087717,0.12091024044629245,97,True
bm25,10,bertQPP(QV),2,0.85,-0.010620344657365458,0.9182030752909034,0.03201754385964912,0.643992360331084,97,False
bm25,10,bertQPP(QV),2,0.85,0.0879126480196968,0.394362965752867,0.10701754385964911,0.12243485852821563,97,True
bm25,10,spatial,2,0.9,0.0032369441862777626,0.9750302374045456,0.051754385964912275,0.4550665495028301,97,False
bm25,10,spatial,2,0.9,0.19846813058450705,0.052569683048106476,0.17412280701754385,0.011964311224727613,97,True
bm25,10,a_ratio,2,0.9,0.0015595450672348798,0.9879681972121674,0.0381578947368421,0.5818046615742262,97,False
bm25,10,a_ratio,2,0.9,0.12165049256490536,0.23772038564521691,0.1307017543859649,0.05923043275757143,97,True
bm25,10,nqc,2,0.9,0.061752857659899116,0.5500421650722559,0.006578947368421051,0.9243489833566951,97,False
bm25,10,nqc,2,0.9,0.20297240336631572,0.04732715273625982,0.12061403508771927,0.08170491462400999,97,True
bm25,10,bertQPP,2,0.9,-0.019896198293569534,0.8474230044123067,0.03771929824561403,0.586152403231768,97,False
bm25,10,bertQPP,2,0.9,0.07505206159609351,0.46737905869414864,0.09692982456140349,0.16180305747112322,97,True
bm25,10,bertQPP(QV),2,0.9,-0.01830126917395708,0.8595233532289102,0.03289473684210526,0.6349402336051264,97,False
bm25,10,bertQPP(QV),2,0.9,0.07553990641530031,0.46448140964880474,0.09429824561403508,0.17349779395571174,97,True
bm25,10,spatial,2,0.95,-0.01451334712661223,0.8883867883103368,0.03640350877192982,0.5992851921378115,97,False
bm25,10,spatial,2,0.95,0.165172430626034,0.10778698891558527,0.1583333333333333,0.022295335985736058,97,True
bm25,10,a_ratio,2,0.95,-0.015825211803961153,0.8783720939211653,0.03421052631578947,0.6214641103401906,97,False
bm25,10,a_ratio,2,0.95,0.08763148133544366,0.3958828522780698,0.09736842105263156,0.1599131949044269,97,True
bm25,10,nqc,2,0.95,0.036265643200756675,0.7257458445040699,0.019736842105263153,0.7757429796762659,97,False
bm25,10,nqc,2,0.95,0.17545767637509846,0.08728453900409187,0.1350877192982456,0.05120190672411439,97,True
bm25,10,bertQPP,2,0.95,-0.025998350912964555,0.8014767130402874,0.025438596491228066,0.7134944098591739,97,False
bm25,10,bertQPP,2,0.95,0.06315488417406279,0.5410050758833538,0.0907894736842105,0.19005833264780647,97,True
bm25,10,bertQPP(QV),2,0.95,-0.025215732076870834,0.8073353194576989,0.027631578947368417,0.6900262883984831,97,False
bm25,10,bertQPP(QV),2,0.95,0.06331545063547223,0.5399747853820657,0.08859649122807016,0.20098361403964282,97,True
bm25,10,spatial,2,1.0,-0.031265239076533016,0.7623497301686298,0.022807017543859644,0.7420164201662911,97,False
bm25,10,spatial,2,1.0,0.051611665321515426,0.6174992078182233,0.07368421052631577,0.2875469369380935,97,True
bm25,10,a_ratio,2,1.0,-0.031265239076533016,0.7623497301686298,0.022807017543859644,0.7420164201662911,97,False
bm25,10,a_ratio,2,1.0,0.051611665321515426,0.6174992078182233,0.07368421052631577,0.2875469369380935,97,True
bm25,10,nqc,2,1.0,-0.031265239076533016,0.7623497301686298,0.022807017543859644,0.7420164201662911,97,False
bm25,10,nqc,2,1.0,0.051611665321515426,0.6174992078182233,0.07368421052631577,0.2875469369380935,97,True
bm25,10,bertQPP,2,1.0,-0.031265239076533016,0.7623497301686298,0.022807017543859644,0.7420164201662911,97,False
bm25,10,bertQPP,2,1.0,0.051611665321515426,0.6174992078182233,0.07368421052631577,0.2875469369380935,97,True
bm25,10,bertQPP(QV),2,1.0,-0.031265239076533016,0.7623497301686298,0.022807017543859644,0.7420164201662911,97,False
bm25,10,bertQPP(QV),2,1.0,0.051611665321515426,0.6174992078182233,0.07368421052631577,0.2875469369380935,97,True
bm25,10,spatial,3,0.0,0.23646568510272264,0.020366317053298163,0.1846491228070175,0.007695938960913375,97,False
bm25,10,spatial,3,0.0,0.2321694557605637,0.022834919417154095,0.18377192982456136,0.007990630052244877,97,True
bm25,10,a_ratio,3,0.0,0.20109723897449788,0.04945456217822794,0.017543859649122803,0.8000992472254054,97,False
bm25,10,a_ratio,3,0.0,0.2915054950660273,0.003956531835809386,0.17807017543859646,0.010164879433085774,97,True
bm25,10,nqc,3,0.0,0.07986331070912507,0.43923615165401386,-0.003070175438596491,0.9646546976352598,97,False
bm25,10,nqc,3,0.0,0.2075649354965182,0.04243496731020681,0.10657894736842104,0.12397445778654012,97,True
bm25,10,bertQPP,3,0.0,0.04945966654024703,0.632259673446782,0.08289473684210526,0.23151781230384616,97,False
bm25,10,bertQPP,3,0.0,0.11869176659706389,0.24941153721559525,0.11666666666666664,0.09220020518291383,97,True
bm25,10,bertQPP(QV),3,0.0,0.06235835018502151,0.5461303586359809,0.09166666666666666,0.1858129309168033,97,False
bm25,10,bertQPP(QV),3,0.0,0.13538656879015365,0.18844274338931824,0.118859649122807,0.08624325957567905,97,True
bm25,10,spatial,3,0.05,0.23525838389069192,0.021035734493483234,0.1820175438596491,0.008610498746466352,97,False
bm25,10,spatial,3,0.05,0.23224154704919558,0.02279147577659676,0.18289473684210522,0.008295385577532875,97,True
bm25,10,a_ratio,3,0.05,0.20343471124681886,0.04681445659526407,0.018859649122807014,0.7854605069177094,97,False
bm25,10,a_ratio,3,0.05,0.2921677867750873,0.0038713998991017078,0.17938596491228065,0.00962101549816644,97,True
bm25,10,nqc,3,0.05,0.08002883480248672,0.4382852920337556,-0.0017543859649122805,0.9797982329262411,97,False
bm25,10,nqc,3,0.05,0.20785786382346502,0.04213776433573771,0.10701754385964911,0.12243485852821563,97,True
bm25,10,bertQPP,3,0.05,0.050790934915295835,0.6231110735120297,0.08771929824561402,0.20547967994195993,97,False
bm25,10,bertQPP,3,0.05,0.12211728841004255,0.23591125686396058,0.11798245614035086,0.0885876276886421,97,True
bm25,10,bertQPP(QV),3,0.05,0.06381470421104464,0.5367774608531988,0.09210526315789472,0.18371670779212068,97,False
bm25,10,bertQPP(QV),3,0.05,0.13914531773192731,0.1763534016727168,0.12061403508771927,0.08170491462400999,97,True
bm25,10,spatial,3,0.1,0.23365157709661397,0.021955860924631428,0.18421052631578944,0.007842044522710973,97,False
bm25,10,spatial,3,0.1,0.23231999800602074,0.02274427997233924,0.18245614035087715,0.008451628874483844,97,True
bm25,10,a_ratio,3,0.1,0.20578235517326826,0.04428139958211635,0.025877192982456138,0.7087781874777906,97,False
bm25,10,a_ratio,3,0.1,0.29279425130706377,0.0037923838796505445,0.18114035087719296,0.008936269357215086,97,True
bm25,10,nqc,3,0.1,0.08021225026278934,0.43723301614937504,-0.0026315789473684206,0.9697013964662655,97,False
bm25,10,nqc,3,0.1,0.20818156723619718,0.04181135477385921,0.10745614035087717,0.12091024044629245,97,True
bm25,10,bertQPP,3,0.1,0.05223668273872534,0.6132402239071669,0.08684210526315787,0.21004839720400814,97,False
bm25,10,bertQPP,3,0.1,0.12582688349757423,0.22187457235648478,0.1219298245614035,0.07842990329741044,97,True
bm25,10,bertQPP(QV),3,0.1,0.06538135208139557,0.5268055363889921,0.0982456140350877,0.1561836121302155,97,False
