retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
mt5,7,nqc,4,0.98,0.34105650390373243,0.0006727761374194033,0.15701754385964908,0.02343259236880532,97
mt5,7,spatial,4,1.0,0.3375717225539615,0.0007696335831614453,0.15438596491228068,0.025858902807275798,97
mt5,7,a_ratio,4,1.0,0.3375717225539615,0.0007696335831614453,0.15438596491228068,0.025858902807275798,97
mt5,7,nqc,4,1.0,0.3375717225539615,0.0007696335831614453,0.15438596491228068,0.025858902807275798,97
mt5,7,spatial,5,0.0,0.29903096439436805,0.0030809222584172124,0.1776315789473684,0.010352157028285932,97
mt5,7,a_ratio,5,0.0,0.09394360593896267,0.3626044221678115,-0.003508771929824561,0.9596094143193218,97
mt5,7,nqc,5,0.0,0.03390937630110298,0.7429231504473657,-0.0026315789473684206,0.9697013964662655,97
mt5,7,spatial,5,0.02,0.30361963563381145,0.0026365522343203087,0.1789473684210526,0.00979934996376251,97
mt5,7,a_ratio,5,0.02,0.09427585801315719,0.3609018932742821,-0.003508771929824561,0.9596094143193218,97
mt5,7,nqc,5,0.02,0.037735973352919824,0.7150948176237162,0.0631578947368421,0.36198607447715714,97
mt5,7,spatial,5,0.04,0.30825283970187833,0.002247203210814014,0.1789473684210526,0.00979934996376251,97
mt5,7,a_ratio,5,0.04,0.09462192483256784,0.3591338304238167,-0.0026315789473684206,0.9697013964662655,97
mt5,7,nqc,5,0.04,0.04173162494562395,0.6864300264688858,0.09385964912280699,0.1755068360944365,97
mt5,7,spatial,5,0.06,0.31292481237888875,0.0019078474502398483,0.18114035087719296,0.008936269357215086,97
mt5,7,a_ratio,5,0.06,0.09498268534647755,0.35729641023943676,-0.003070175438596491,0.9646546976352598,97
mt5,7,nqc,5,0.06,0.04590637651168021,0.656947838262358,0.11403508771929823,0.09977996424599991,97
mt5,7,spatial,5,0.08,0.31762903652891267,0.0016136208773594887,0.18377192982456136,0.007990630052244877,97
mt5,7,a_ratio,5,0.08,0.09535909459584714,0.3553855092653355,-0.0021929824561403503,0.9747493089119874,97
mt5,7,nqc,5,0.08,0.05027092986381266,0.6266778901360269,0.12719298245614033,0.06638202051764104,97
mt5,7,spatial,5,0.1,0.3223581973577967,0.0013598632700648815,0.18421052631578944,0.007842044522710973,97
mt5,7,a_ratio,5,0.1,0.09575219211947604,0.35339667432731753,-0.0017543859649122805,0.9797982329262411,97
mt5,7,nqc,5,0.1,0.054836673790560314,0.5956621582606286,0.1337719298245614,0.053508744548176196,97
mt5,7,spatial,5,0.12,0.3271041410063674,0.0011421527967477735,0.18333333333333332,0.008141731588545092,97
mt5,7,a_ratio,5,0.12,0.09616311149827311,0.3513250893673778,-0.0008771929824561403,0.9898983068920344,97
mt5,7,nqc,5,0.12,0.059615710993061066,0.5639568523911341,0.1478070175438596,0.03289461425077135,97
mt5,7,spatial,5,0.14,0.3318578379310952,0.0009563342346964894,0.18377192982456136,0.007990630052244877,97
mt5,7,a_ratio,5,0.14,0.09659309122130658,0.3491655382636933,0.0,1.0,97
mt5,7,nqc,5,0.14,0.06462087936040561,0.5316344024756777,0.15131578947368418,0.028961443601471626,97
mt5,7,spatial,5,0.16,0.3366093527185059,0.0007985404384233984,0.18684210526315786,0.007001377469104526,97
mt5,7,a_ratio,5,0.16,0.09704348709192412,0.34691236307052237,-0.00043859649122807013,0.9949490522405066,97
mt5,7,nqc,5,0.16,0.06986576497222918,0.4987854750848211,0.15921052631578944,0.02156410311246367,97
mt5,7,spatial,5,0.18,0.34134782216274734,0.000665206880229307,0.1890350877192982,0.006363638865325849,97
mt5,7,a_ratio,5,0.18,0.0975157864343669,0.3445594170224352,0.00043859649122807013,0.9949490522405066,97
mt5,7,nqc,5,0.18,0.07536470345280633,0.46552092818542823,0.16535087719298242,0.01700563515421435,97
mt5,7,spatial,5,0.2,0.3460614435961608,0.0005530793428257045,0.1921052631578947,0.00555857730471879,97
mt5,7,a_ratio,5,0.2,0.09801162441279102,0.34210001154171965,0.0013157894736842103,0.984847966341271,97
mt5,7,nqc,5,0.2,0.0811327653478675,0.4319735769066932,0.17412280701754385,0.011964311224727613,97
mt5,7,spatial,5,0.22,0.35073747558636176,0.0004592150900244723,0.1934210526315789,0.005242615402641688,97
mt5,7,a_ratio,5,0.22,0.0985328028378217,0.33952685636335944,0.00043859649122807013,0.9949490522405066,97
mt5,7,nqc,5,0.22,0.0871857200171241,0.39829960081383053,0.17368421052631575,0.012180731335371816,97
mt5,7,spatial,5,0.24,0.3553622531835664,0.0003809780616271484,0.1991228070175438,0.0040526815820536586,97
mt5,7,a_ratio,5,0.24,0.0990813119137377,0.3368319917459281,0.0008771929824561403,0.9898983068920344,97
mt5,7,nqc,5,0.24,0.09353997109364078,0.36467937646514786,0.17675438596491225,0.010735947690716544,97
mt5,7,spatial,5,0.26,0.35992121990089415,0.00031602881997942544,0.19999999999999996,0.0038931422663722555,97
mt5,7,a_ratio,5,0.26,0.09965935547603866,0.3340067115645542,0.0021929824561403503,0.9747493089119874,97
mt5,7,nqc,5,0.26,0.10021245481883378,0.33131747125792804,0.18245614035087715,0.008451628874483844,97
mt5,7,spatial,5,0.28,0.3643989785189089,0.0002623101087134906,0.2039473684210526,0.00324348853932908,97
mt5,7,a_ratio,5,0.28,0.10026938038958008,0.331041475879631,0.004385964912280701,0.9495239009595372,97
mt5,7,nqc,5,0.28,0.10722049048981402,0.2984414920604929,0.18596491228070172,0.007272147742628502,97
mt5,7,spatial,5,0.3,0.36877936260544014,0.00021802896355217348,0.20614035087719296,0.0029268376346768604,97
mt5,7,a_ratio,5,0.3,0.10091411092834662,0.327925811336803,0.005263157894736841,0.9394464677531641,97
mt5,7,nqc,5,0.3,0.11458156984273896,0.26629945467749266,0.18991228070175434,0.006123535868103072,97
mt5,7,spatial,5,0.32,0.3730455303160773,0.00018163633973545103,0.2052631578947368,0.0030499490794706602,97
mt5,7,a_ratio,5,0.32,0.10159658914804656,0.32464819747426504,0.007017543859649122,0.9193222670955983,97
mt5,7,nqc,5,0.32,0.1223130694645351,0.23515534162753784,0.19078947368421048,0.005891622551225342,97
mt5,7,spatial,5,0.34,0.37718008157717264,0.00015180519404741884,0.2070175438596491,0.0028082775132586228,97
mt5,7,a_ratio,5,0.34,0.10232022250369024,0.3211959366862908,0.008333333333333331,0.9042622467947524,97
mt5,7,nqc,5,0.34,0.1304318673569733,0.20528256370766704,0.1894736842105263,0.006242548211379331,97
mt5,7,spatial,5,0.36,0.38116519914567026,0.00012740788871979457,0.20438596491228067,0.003177766074944934,97
mt5,7,a_ratio,5,0.36,0.10308884027170619,0.3175550052109732,0.008333333333333331,0.9042622467947524,97
mt5,7,nqc,5,0.36,0.13895384174661493,0.1769551553826211,0.1846491228070175,0.007695938960913375,97
mt5,7,spatial,5,0.38,0.38498281329084694,0.00010749367959601012,0.20921052631578946,0.002530815422866084,97
mt5,7,a_ratio,5,0.38,0.10390676073086395,0.31370988206991174,0.008771929824561401,0.8992496118543148,97
mt5,7,nqc,5,0.38,0.14789322745946443,0.15043673379881034,0.1864035087719298,0.00713560971179531,97
mt5,7,spatial,5,0.4,0.3886147889656304,9.126692332902812e-05,0.21184210526315786,0.0022310577254778404,97
mt5,7,a_ratio,5,0.4,0.1047788715666786,0.3096433523841621,0.010526315789473682,0.8792412027606161,97
mt5,7,nqc,5,0.4,0.15726180318534905,0.12596754684056935,0.18991228070175434,0.006123535868103072,97
mt5,7,spatial,5,0.42,0.39204313335524543,7.806649980354554e-05,0.20745614035087714,0.002750657172647581,97
mt5,7,a_ratio,5,0.42,0.10571072662888228,0.3053362809253983,0.011842105263157893,0.8642846291310888,97
mt5,7,nqc,5,0.42,0.16706788255461263,0.10375032015651417,0.1934210526315789,0.005242615402641688,97
mt5,7,spatial,5,0.44,0.3952502206477797,6.734680727214158e-05,0.21140350877192976,0.002278642796588288,97
mt5,7,a_ratio,5,0.44,0.10670866304452412,0.30076735114270625,0.013596491228070173,0.8444188289548002,97
mt5,7,nqc,5,0.44,0.1773150843187024,0.08393605044964789,0.1960526315789473,0.004658897081724128,97
mt5,7,spatial,5,0.46,0.39821902981720836,5.8660557940008374e-05,0.21184210526315786,0.0022310577254778404,97
mt5,7,a_ratio,5,0.46,0.10777994384493908,0.29591276425872615,0.013596491228070173,0.8444188289548002,97
mt5,7,nqc,5,0.46,0.1880008636865802,0.06661130777196769,0.19561403508771927,0.004751901569999453,97
mt5,7,spatial,5,0.48,0.4009333902074023,5.164348764348412e-05,0.21622807017543857,0.0018028700906948475,97
mt5,7,a_ratio,5,0.48,0.1089329328082498,0.29074589240558424,0.013157894736842103,0.8493765252593968,97
mt5,7,nqc,5,0.48,0.19911480009791221,0.051788888194411554,0.19868421052631577,0.004134656435481796,97
mt5,7,spatial,5,0.5,0.40337822882676033,4.600099902112146e-05,0.21491228070175433,0.001922643300449403,97
mt5,7,a_ratio,5,0.5,0.11017731029960418,0.2852368792703335,0.014473684210526314,0.8345220924714823,97
mt5,7,nqc,5,0.5,0.2106366588449287,0.039403660336248286,0.1964912280701754,0.004567543784697511,97
mt5,7,spatial,5,0.52,0.40553981257994365,4.149668494253946e-05,0.21228070175438593,0.0021843848573714557,97
mt5,7,a_ratio,5,0.52,0.11152434172386452,0.279352181521128,0.01622807017543859,0.8148085523102466,97
mt5,7,nqc,5,0.52,0.2225342774581247,0.02931504905235328,0.2021929824561403,0.003518947024518709,97
mt5,7,spatial,5,0.54,0.4074059782446264,3.794262766865111e-05,0.21535087719298243,0.0018819302596192753,97
mt5,7,a_ratio,5,0.54,0.11298721410259482,0.2730540447070136,0.014473684210526314,0.8345220924714823,97
mt5,7,nqc,5,0.54,0.23476137449469153,0.021316745485080172,0.20438596491228067,0.003177766074944934,97
mt5,7,spatial,5,0.56,0.40896634290428013,3.51913374691251e-05,0.21622807017543857,0.0018028700906948475,97
mt5,7,a_ratio,5,0.56,0.11458146170973471,0.26629990891876243,0.01622807017543859,0.8148085523102466,97
mt5,7,nqc,5,0.56,0.247255438422844,0.01515301116003784,0.2052631578947368,0.0030499490794706602,97
mt5,7,spatial,5,0.58,0.41021248781141156,3.3129179444175374e-05,0.2184210526315789,0.001618387245157851,97
mt5,7,a_ratio,5,0.58,0.11632550933644428,0.25904174321993795,0.017543859649122803,0.8000992472254054,97
mt5,7,nqc,5,0.58,0.25993592445102187,0.010539611366373672,0.20307017543859646,0.0033786625934052374,97
mt5,7,spatial,5,0.6,0.41113810929343,3.1671135845548896e-05,0.21885964912280698,0.001583643031304207,97
mt5,7,a_ratio,5,0.6,0.11824137264766622,0.25122531534811743,0.019298245614035085,0.7805974596041616,97
mt5,7,nqc,5,0.6,0.27270305894492175,0.007186355721216051,0.20614035087719296,0.0029268376346768604,97
mt5,7,spatial,5,0.62,0.4117391313111236,3.075675996868439e-05,0.21929824561403505,0.0015495867057188555,97
mt5,7,a_ratio,5,0.62,0.12035557084384618,0.24278941727142192,0.022807017543859644,0.7420164201662911,97
mt5,7,nqc,5,0.62,0.28543760920560673,0.004817827432178169,0.20614035087719296,0.0029268376346768604,97
mt5,7,spatial,5,0.64,0.4120137755936597,3.034719363196786e-05,0.22236842105263155,0.0013294453024995708,97
mt5,7,a_ratio,5,0.64,0.12270032995517133,0.23366509274041253,0.023684210526315787,0.7324673979091793,97
mt5,7,nqc,5,0.64,0.2980019984970348,0.00318935294357018,0.20789473684210524,0.002694118757519195,97
mt5,7,spatial,5,0.66,0.41196258683299036,3.0423140707080735e-05,0.22061403508771926,0.001451423191322646,97
mt5,7,a_ratio,5,0.66,0.1253151895512229,0.223774958444562,0.026315789473684206,0.7040731029869403,97
mt5,7,nqc,5,0.66,0.310243105600796,0.002096490535372644,0.2070175438596491,0.0028082775132586228,97
mt5,7,spatial,5,0.68,0.4115884121314807,3.098371191106825e-05,0.22192982456140345,0.001359019813248218,97
mt5,7,a_ratio,5,0.68,0.12824917787966106,0.21303279045888923,0.028947368421052628,0.6760854612536029,97
mt5,7,nqc,5,0.68,0.32199696069709294,0.001377885400576961,0.20921052631578946,0.002530815422866084,97
mt5,7,spatial,5,0.7,0.41089633565271566,3.204607934270654e-05,0.2184210526315789,0.001618387245157851,97
mt5,7,a_ratio,5,0.7,0.1315638010495677,0.20134368800805186,0.03157894736842105,0.6485384145930861,97
mt5,7,nqc,5,0.7,0.3330953246079687,0.0009127108953770612,0.21359649122807012,0.0020496840923188192,97
mt5,7,spatial,5,0.72,0.4098935711161452,3.364590162512902e-05,0.21885964912280698,0.001583643031304207,97
mt5,7,a_ratio,5,0.72,0.1353372186309494,0.18860537204562097,0.03640350877192982,0.5992851921378115,97
mt5,7,nqc,5,0.72,0.3433738323598944,0.0006146832210433865,0.21578947368421048,0.001842010485605119,97
mt5,7,spatial,5,0.74,0.4085893162971923,3.5838500839415295e-05,0.21535087719298243,0.0018819302596192753,97
mt5,7,a_ratio,5,0.74,0.13967018135506018,0.17471160485903528,0.035087719298245605,0.6125496802803572,97
mt5,7,nqc,5,0.74,0.3526810451277115,0.0004246946775574909,0.21447368421052626,0.001964163707567382,97
mt5,7,spatial,5,0.76,0.4069945749574884,3.8700789688135174e-05,0.21228070175438593,0.0021843848573714557,97
mt5,7,a_ratio,5,0.76,0.14469463935635848,0.1595594627975114,0.03903508771929824,0.573154694589358,97
mt5,7,nqc,5,0.76,0.3608874680191173,0.0003036453727130052,0.21228070175438593,0.0021843848573714557,97
mt5,7,spatial,5,0.78,0.4051219525698627,4.233396057214512e-05,0.20921052631578946,0.002530815422866084,97
mt5,7,a_ratio,5,0.78,0.15058648483604092,0.14306347809967143,0.04429824561403508,0.522577630903311,97
mt5,7,nqc,5,0.78,0.3678934460047846,0.00022638467082672137,0.20877192982456136,0.0025842155919655403,97
mt5,7,spatial,5,0.8,0.4029854327826498,4.686695657755791e-05,0.206578947368421,0.002866998129943633,97
mt5,7,a_ratio,5,0.8,0.1575848362687457,0.1251818179541911,0.04999999999999999,0.4704954334614633,97
mt5,7,nqc,5,0.8,0.37363491435398444,0.00017707581695201326,0.20877192982456136,0.0025842155919655403,97
mt5,7,spatial,5,0.82,0.40060014177973013,5.24607468479722e-05,0.20482456140350874,0.0031132595749828423,97
mt5,7,a_ratio,5,0.82,0.16602188972043036,0.10596305527779201,0.05438596491228069,0.43246655672176115,97
mt5,7,nqc,5,0.82,0.37808626496814857,0.00014590496831655357,0.2083333333333333,0.002638644175947716,97
mt5,7,spatial,5,0.84,0.3979821075558799,5.931342461115706e-05,0.2021929824561403,0.003518947024518709,97
mt5,7,a_ratio,5,0.84,0.17637011965524657,0.08562659164681911,0.06403508771929824,0.35535715174125126,97
mt5,7,nqc,5,0.84,0.38126003801639696,0.00012687427503456329,0.20438596491228067,0.003177766074944934,97
mt5,7,spatial,5,0.86,0.39514802068362953,6.766613453343901e-05,0.2021929824561403,0.003518947024518709,97
mt5,7,a_ratio,5,0.86,0.18931805038443894,0.06469267364753907,0.07368421052631577,0.2875469369380935,97
mt5,7,nqc,5,0.86,0.3832036473935801,0.00011638467384286551,0.19868421052631577,0.004134656435481796,97
mt5,7,spatial,5,0.88,0.3921150024567066,7.780981664753985e-05,0.19824561403508767,0.004218133036173916,97
mt5,7,a_ratio,5,0.88,0.20589143715174443,0.044166525338077155,0.08289473684210526,0.23151781230384616,97
mt5,7,nqc,5,0.88,0.38399377336556145,0.00011235516024458788,0.19692982456140345,0.004477815959740704,97
mt5,7,spatial,5,0.9,0.38890038542457667,9.009272680641874e-05,0.1921052631578947,0.00555857730471879,97
mt5,7,a_ratio,5,0.9,0.22763508684672717,0.02571342900392587,0.09210526315789472,0.18371670779212068,97
mt5,7,nqc,5,0.9,0.3837293127159544,0.00011368922236208347,0.19385964912280698,0.005140957475072907,97
mt5,7,spatial,5,0.92,0.38552151035357274,0.00010492865897011461,0.1934210526315789,0.005242615402641688,97
mt5,7,a_ratio,5,0.92,0.25680805586498845,0.011545315037604706,0.10701754385964911,0.12243485852821563,97
mt5,7,nqc,5,0.92,0.38252383218257036,0.00011995850264671764,0.1921052631578947,0.00555857730471879,97
mt5,7,spatial,5,0.94,0.38199554263011626,0.00012280575380841128,0.19385964912280698,0.005140957475072907,97
mt5,7,a_ratio,5,0.94,0.29612873613261853,0.003395572567056073,0.13289473684210523,0.05509435768226517,97
mt5,7,nqc,5,0.94,0.3804983520381575,0.00013121908665677065,0.19035087719298244,0.0060065708523342936,97
mt5,7,spatial,5,0.96,0.37833931012003974,0.00014429573298948992,0.1894736842105263,0.006242548211379331,97
mt5,7,a_ratio,5,0.96,0.34548822214690633,0.0005657226951033054,0.162719298245614,0.018843982626781136,97
mt5,7,nqc,5,0.96,0.37777505903979053,0.0001479068702910443,0.18684210526315786,0.007001377469104526,97
mt5,7,spatial,5,0.98,0.37456916356313974,0.000170063351708199,0.1890350877192982,0.006363638865325849,97
mt5,7,a_ratio,5,0.98,0.3870909707872001,9.77759371431244e-05,0.18991228070175434,0.006123535868103072,97
mt5,7,nqc,5,0.98,0.37447228612392064,0.00017077838429967721,0.18508771929824558,0.007552277732226657,97
mt5,7,spatial,5,1.0,0.3707008597493915,0.00020087581665114644,0.1820175438596491,0.008610498746466352,97
mt5,7,a_ratio,5,1.0,0.3707008597493915,0.00020087581665114644,0.1820175438596491,0.008610498746466352,97
mt5,7,nqc,5,1.0,0.3707008597493915,0.00020087581665114644,0.1820175438596491,0.008610498746466352,97
mt5,7,spatial,6,0.0,0.29903096439436805,0.0030809222584172124,0.1776315789473684,0.010352157028285932,97
mt5,7,a_ratio,6,0.0,0.09394360593896267,0.3626044221678115,-0.003508771929824561,0.9596094143193218,97
mt5,7,nqc,6,0.0,0.03390937630110298,0.7429231504473657,-0.0026315789473684206,0.9697013964662655,97
mt5,7,spatial,6,0.02,0.3028921078556765,0.002702918102710286,0.17807017543859646,0.010164879433085774,97
mt5,7,a_ratio,6,0.02,0.09423961485839374,0.36108737062173263,-0.003070175438596491,0.9646546976352598,97
mt5,7,nqc,6,0.02,0.037315673203125274,0.7181339967931206,0.06491228070175437,0.3488053465027995,97
mt5,7,spatial,6,0.04,0.3067857801983874,0.002364475599876277,0.17850877192982453,0.009980624249260547,97
mt5,7,a_ratio,6,0.04,0.09454793725970231,0.35951138364465207,-0.0026315789473684206,0.9697013964662655,97
mt5,7,nqc,6,0.04,0.04087477707473932,0.6925414414031296,0.09649122807017542,0.1637097319480596,97
mt5,7,spatial,6,0.06,0.31070699398330853,0.0020627005481378105,0.17982456140350875,0.009445580206528057,97
mt5,7,a_ratio,6,0.06,0.094869357015216,0.3578729839494138,-0.003508771929824561,0.9596094143193218,97
mt5,7,nqc,6,0.06,0.04459606743594482,0.6661474809955671,0.11315789473684208,0.10241424976669938,97
mt5,7,spatial,6,0.08,0.31465013190265684,0.0017947325169078078,0.18289473684210522,0.008295385577532875,97
mt5,7,a_ratio,6,0.08,0.09520472590323777,0.3561684175400062,-0.0026315789473684206,0.9697013964662655,97
mt5,7,nqc,6,0.08,0.04848958119684964,0.6389613537745436,0.1276315789473684,0.06545090776900864,97
mt5,7,spatial,6,0.1,0.31860890743563003,0.0015577684419098067,0.18026315789473682,0.009273003873208558,97
mt5,7,a_ratio,6,0.1,0.09555497111575106,0.3543936259078205,-0.0013157894736842103,0.984847966341271,97
mt5,7,nqc,6,0.1,0.052566052006066115,0.6110009869889117,0.1390350877192982,0.04477544914730465,97
mt5,7,spatial,6,0.12,0.3225763275159371,0.0013490845947401377,0.17850877192982453,0.009980624249260547,97
mt5,7,a_ratio,6,0.12,0.09592110378351189,0.35254421484800047,-0.0013157894736842103,0.984847966341271,97
mt5,7,nqc,6,0.12,0.056836948292727674,0.5822946183701078,0.14561403508771928,0.03557825904670918,97
mt5,7,spatial,6,0.14,0.3265446583006956,0.0011660564817240415,0.1820175438596491,0.008610498746466352,97
mt5,7,a_ratio,6,0.14,0.09630422868288357,0.3506154194140272,-0.00043859649122807013,0.9949490522405066,97
mt5,7,nqc,6,0.14,0.061314508487782575,0.5528825847821461,0.1535087719298245,0.026714571474982324,97
mt5,7,spatial,6,0.16,0.33050539529664186,0.0010061762889023015,0.1864035087719298,0.00713560971179531,97
mt5,7,a_ratio,6,0.16,0.09670555531979111,0.3486020644500663,-0.00043859649122807013,0.9949490522405066,97
mt5,7,nqc,6,0.16,0.06601177138052264,0.5228192582000281,0.16008771929824558,0.02085383817174601,97
mt5,7,spatial,6,0.18,0.33444923926544706,0.0008670675684407316,0.18596491228070172,0.007272147742628502,97
mt5,7,a_ratio,6,0.18,0.0971264106239251,0.346498520047637,0.0,1.0,97
mt5,7,nqc,6,0.18,0.07094259888446874,0.4921750906825689,0.16491228070175434,0.01730064203878925,97
mt5,7,spatial,6,0.2,0.3383660794873451,0.0007464969532321153,0.1864035087719298,0.00713560971179531,97
mt5,7,a_ratio,6,0.2,0.09756825353248058,0.34429865116315717,-0.00043859649122807013,0.9949490522405066,97
mt5,7,nqc,6,0.2,0.07612168761460911,0.46103870518760004,0.17061403508771927,0.013795236924875342,97
mt5,7,spatial,6,0.22,0.3422449861015786,0.0006423827865043634,0.18815789473684208,0.006612180905745843,97
mt5,7,a_ratio,6,0.22,0.09803269179939142,0.3419957605020318,0.0,1.0,97
mt5,7,nqc,6,0.22,0.08156456457025134,0.42951893687716913,0.17280701754385963,0.012624003653747995,97
mt5,7,spatial,6,0.24,0.34607421335137917,0.0005528006566814954,0.19166666666666665,0.0056676554767862795,97
mt5,7,a_ratio,6,0.24,0.09852150143595112,0.33958252361946456,-0.00043859649122807013,0.9949490522405066,97
mt5,7,nqc,6,0.24,0.08728756082198627,0.3977466893666492,0.175,0.011541673254595812,97
mt5,7,spatial,6,0.26,0.3498412156268263,0.0004759859290336972,0.1951754385964912,0.004846583300035788,97
mt5,7,a_ratio,6,0.26,0.09903664927542415,0.33705091500265966,0.0,1.0,97
mt5,7,nqc,6,0.26,0.0933077553592699,0.36587642242276747,0.17850877192982453,0.009980624249260547,97
mt5,7,spatial,6,0.28,0.35353267820540146,0.00041033345936970734,0.19824561403508767,0.004218133036173916,97
mt5,7,a_ratio,6,0.28,0.09958031926233432,0.33439212367763455,0.0021929824561403503,0.9747493089119874,97
mt5,7,nqc,6,0.28,0.09964287910626077,0.33408703365302145,0.18070175438596486,0.009103246710666093,97
mt5,7,spatial,6,0.3,0.35713456452137554,0.0003543947562680508,0.1991228070175438,0.0040526815820536586,97
mt5,7,a_ratio,6,0.3,0.10015494320257706,0.3315964566190758,0.004824561403508771,0.9444840737693221,97
mt5,7,nqc,6,0.3,0.10631116650155384,0.3025818408770103,0.18421052631578944,0.007842044522710973,97
mt5,7,spatial,6,0.32,0.3606321816349538,0.0003068729231764804,0.20438596491228067,0.003177766074944934,97
mt5,7,a_ratio,6,0.32,0.10076323688124587,0.32865322792470025,0.005701754385964911,0.9344112837195322,97
mt5,7,nqc,6,0.32,0.11333113892277666,0.2715873217012665,0.1864035087719298,0.00713560971179531,97
mt5,7,spatial,6,0.34,0.3640102653055876,0.0002666157574680676,0.20614035087719296,0.0029268376346768604,97
mt5,7,a_ratio,6,0.34,0.10140824267158512,0.32555063133613754,0.005701754385964911,0.9344112837195322,97
mt5,7,nqc,6,0.34,0.12072130061756302,0.24135023444621828,0.18552631578947365,0.007411025603920558,97
mt5,7,spatial,6,0.36,0.36725308568910736,0.00023260740904411373,0.20350877192982453,0.003310447205982754,97
mt5,7,a_ratio,6,0.36,0.10209338003479868,0.322275593233866,0.007456140350877191,0.9142987729055279,97
mt5,7,nqc,6,0.36,0.12849972374662103,0.2121327474105184,0.18333333333333332,0.008141731588545092,97
mt5,7,spatial,6,0.38,0.3703445741682318,0.00020395900666110914,0.2052631578947368,0.0030499490794706602,97
mt5,7,a_ratio,6,0.38,0.10282250566543338,0.31881360269063136,0.008333333333333331,0.9042622467947524,97
mt5,7,nqc,6,0.38,0.13668349484184725,0.18420526399934667,0.18552631578947365,0.007411025603920558,97
mt5,7,spatial,6,0.4,0.3732684711905158,0.0001798986475840598,0.206578947368421,0.002866998129943633,97
mt5,7,a_ratio,6,0.4,0.10359998549634551,0.3151485145196586,0.007894736842105262,0.9092786999029837,97
mt5,7,nqc,6,0.4,0.1452879908162519,0.157836774891796,0.18771929824561398,0.0067396961345085665,97
mt5,7,spatial,6,0.42,0.3760084942354647,0.0001597611183559547,0.21096491228070172,0.002327155955166847,97
mt5,7,a_ratio,6,0.42,0.1044307813759288,0.31126232048489844,0.009649122807017543,0.8892365872632643,97
mt5,7,nqc,6,0.42,0.1543259493113917,0.1332828181445407,0.18991228070175434,0.006123535868103072,97
mt5,7,spatial,6,0.44,0.3785485241827763,0.00014297767516264573,0.212719298245614,0.0021386085398990835,97
mt5,7,a_ratio,6,0.44,0.10532055601680146,0.30713488293405466,0.012280701754385963,0.8593096176685738,97
mt5,7,nqc,6,0.44,0.16380629673472583,0.11077149489360452,0.18728070175438594,0.006869417363886626,97
mt5,7,spatial,6,0.46,0.3808728074372094,0.0001290661656248064,0.21535087719298243,0.0018819302596192753,97
mt5,7,a_ratio,6,0.46,0.106275800857121,0.302743624059585,0.012280701754385963,0.8593096176685738,97
mt5,7,nqc,6,0.46,0.173732699499317,0.09048845728862882,0.18728070175438594,0.006869417363886626,97
mt5,7,spatial,6,0.48,0.38296617022483737,0.0001176217240437546,0.21315789473684207,0.0020937133501945666,97
mt5,7,a_ratio,6,0.48,0.1073039928683486,0.29806316278657546,0.011842105263157893,0.8642846291310888,97
mt5,7,nqc,6,0.48,0.18410181211952892,0.07256230015499932,0.18728070175438594,0.006869417363886626,97
mt5,7,spatial,6,0.5,0.3848142405635472,0.00010830822301187114,0.21447368421052626,0.001964163707567382,97
mt5,7,a_ratio,6,0.5,0.10841378822223598,0.29306488994954555,0.013157894736842103,0.8493765252593968,97
mt5,7,nqc,6,0.5,0.1949012131068275,0.05705223953431592,0.18859649122807015,0.006486839186137605,97
mt5,7,spatial,6,0.52,0.3864036725883793,0.00010085061911919176,0.21403508771929822,0.002006505794696667,97
mt5,7,a_ratio,6,0.52,0.1096152632903478,0.2877164710159501,0.015350877192982452,0.8246514972992991,97
mt5,7,nqc,6,0.52,0.20610704987814973,0.043940191557721234,0.19166666666666665,0.0056676554767862795,97
mt5,7,spatial,6,0.54,0.3877223672444259,9.502829172406174e-05,0.21578947368421048,0.001842010485605119,97
mt5,7,a_ratio,6,0.54,0.11092021697621172,0.28198126428599574,0.018859649122807014,0.7854605069177094,97
mt5,7,nqc,6,0.54,0.21768146113689119,0.03312919797902066,0.1964912280701754,0.004567543784697511,97
mt5,7,spatial,6,0.56,0.38875968290991325,9.066944305314439e-05,0.21447368421052626,0.001964163707567382,97
mt5,7,a_ratio,6,0.56,0.11234255329340159,0.27581764153752725,0.017543859649122803,0.8000992472254054,97
mt5,7,nqc,6,0.56,0.22956991249038156,0.02444945114412811,0.19824561403508767,0.004218133036173916,97
mt5,7,spatial,6,0.58,0.3895066293352311,8.764660608824336e-05,0.212719298245614,0.0021386085398990835,97
mt5,7,a_ratio,6,0.58,0.11389877003129018,0.2691781980498297,0.017982456140350874,0.7952115822983997,97
mt5,7,nqc,6,0.58,0.24169866863647493,0.0176719569754079,0.1991228070175438,0.0040526815820536586,97
mt5,7,spatial,6,0.6,0.38995603842170523,8.587329388634158e-05,0.212719298245614,0.0021386085398990835,97
mt5,7,a_ratio,6,0.6,0.1156085892483997,0.2620088408734132,0.019736842105263153,0.7757429796762659,97
mt5,7,nqc,6,0.6,0.253972727759617,0.012528352235874628,0.20043859649122803,0.0038155311548393224,97
mt5,7,spatial,6,0.62,0.39010270583819145,8.530181965182265e-05,0.21359649122807012,0.0020496840923188192,97
mt5,7,a_ratio,6,0.62,0.11749577967275818,0.2542477500267302,0.021491228070175436,0.7564143003908508,97
