retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
tct,4,a_ratio,2,0.34,0.23845516308589634,0.018667606658143966,0.10051546391752579,0.14467719951816677,97
tct,4,nqc,2,0.34,0.07809809990110839,0.4470345625266035,0.038659793814433,0.5747994088567128,97
tct,4,spatial,2,0.36,0.20324223332526764,0.04586369001521886,0.12199312714776635,0.07668417076895777,97
tct,4,a_ratio,2,0.36,0.23704256632827414,0.01939986904025568,0.09579037800687287,0.16452082122278677,97
tct,4,nqc,2,0.36,0.07902767503985914,0.4416281099179053,0.03908934707903781,0.5705575497769013,97
tct,4,spatial,2,0.38,0.20447399702230673,0.04453628669941771,0.1168384879725086,0.08998850130140247,97
tct,4,a_ratio,2,0.38,0.23544741613943418,0.020256327114274605,0.09493127147766325,0.1683392012081001,97
tct,4,nqc,2,0.38,0.08001638379378864,0.43591838836504637,0.04123711340206186,0.5495750194028222,97
tct,4,spatial,2,0.4,0.2055623471521938,0.04339012482000571,0.11941580756013748,0.08312087785946547,97
tct,4,a_ratio,2,0.4,0.23370848916348305,0.021226768995978227,0.08419243986254298,0.22181074839562664,97
tct,4,nqc,2,0.4,0.08106996169232117,0.4298804170835383,0.040807560137457045,0.5537409286316863,97
tct,4,spatial,2,0.42,0.20650423678383414,0.04241809938233598,0.11769759450171824,0.08765026442852013,97
tct,4,a_ratio,2,0.42,0.23185950168412445,0.02230208084832705,0.08204467353951891,0.23382603249144784,97
tct,4,nqc,2,0.42,0.08219489645632992,0.42348659369777575,0.04209621993127149,0.541289833276998,97
tct,4,spatial,2,0.44,0.20729755524119733,0.04161352413715612,0.11597938144329899,0.09237668593402237,97
tct,4,a_ratio,2,0.44,0.22992942982903916,0.023473935976048178,0.07989690721649485,0.24629548858904848,97
tct,4,nqc,2,0.44,0.08339855257331069,0.41670638314690245,0.040807560137457045,0.5537409286316863,97
tct,4,spatial,2,0.46,0.2079411516484984,0.040970174081668566,0.11340206185567013,0.09984779835922447,97
tct,4,a_ratio,2,0.46,0.22794291446985185,0.024734582300871378,0.08032646048109966,0.24376503221542667,97
tct,4,nqc,2,0.46,0.08468932073021274,0.4095059729763429,0.04123711340206186,0.5495750194028222,97
tct,4,spatial,2,0.48,0.2084348413158526,0.040482312993507574,0.11426116838487975,0.09730564872611688,97
tct,4,a_ratio,2,0.48,0.2259207053656935,0.02607670227868722,0.07817869415807562,0.25660117603543875,97
tct,4,nqc,2,0.48,0.08607679785201967,0.4018478951825153,0.04166666666666668,0.5454246199804633,97
tct,4,spatial,2,0.5,0.20877939495428235,0.04014470683012422,0.10996563573883163,0.110550087489207,97
tct,4,a_ratio,2,0.5,0.22388011211365072,0.02749332504696532,0.0738831615120275,0.2836625052763587,97
tct,4,nqc,2,0.5,0.0875720049729096,0.3936906174855961,0.04209621993127149,0.541289833276998,97
tct,4,spatial,2,0.52,0.2089765113010622,0.039952624111691384,0.10652920962199315,0.12213859984356254,97
tct,4,a_ratio,2,0.52,0.22183544011711914,0.028977775246377322,0.0738831615120275,0.2836625052763587,97
tct,4,nqc,2,0.52,0.08918765204412518,0.3849881114382645,0.04123711340206186,0.5495750194028222,97
tct,4,spatial,2,0.54,0.20902877428913247,0.03990182461596096,0.11211340206185569,0.10376002930884054,97
tct,4,a_ratio,2,0.54,0.21979839803908124,0.03052364671420787,0.06958762886597938,0.3125934883665836,97
tct,4,nqc,2,0.54,0.09093846115619464,0.37568941217141494,0.043814432989690726,0.5249088158491623,97
