retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
mt5,5,spatial,9,0.5,0.3421926614169045,0.0006020241155139136,0.20704467353951894,0.0026605976928076114,97
mt5,5,a_ratio,9,0.5,0.19502953622548488,0.05557632250952132,0.033075601374570454,0.6312527656924587,97
mt5,5,nqc,9,0.5,0.11166901564071442,0.27616942129878985,0.01202749140893471,0.8614470077832815,97
mt5,5,spatial,9,0.6000000000000001,0.34434730719900014,0.000552908806135044,0.20575601374570449,0.0028288190417010725,97
mt5,5,a_ratio,9,0.6000000000000001,0.1951399710922406,0.055435332856196624,0.028780068728522342,0.6762167162300601,97
mt5,5,nqc,9,0.6000000000000001,0.11001216456755633,0.2834021433188287,0.009020618556701032,0.8958549214709819,97
mt5,5,spatial,9,0.7000000000000001,0.3457789221614168,0.0005223358278490512,0.2014604810996564,0.0034621026042757834,97
mt5,5,a_ratio,9,0.7000000000000001,0.19522647163543136,0.05532510456702628,0.027491408934707907,0.6899437658549277,97
mt5,5,nqc,9,0.7000000000000001,0.10879406359543937,0.28879940233492274,0.007302405498281788,0.9156092108578661,97
mt5,5,spatial,9,0.8,0.3466369628070305,0.0005047630230558302,0.2014604810996564,0.0034621026042757834,97
mt5,5,a_ratio,9,0.8,0.19529605347224563,0.05523656642979312,0.027061855670103097,0.6945424903122657,97
mt5,5,nqc,9,0.8,0.10786092275057761,0.29297985456704706,0.006443298969072166,0.9255067132095164,97
mt5,5,spatial,9,0.9,0.3470432008012969,0.0004966338452193973,0.2014604810996564,0.0034621026042757834,97
mt5,5,a_ratio,9,0.9,0.19535323566654017,0.05516389302035344,0.022766323024054985,0.7411241465856763,97
mt5,5,nqc,9,0.9,0.10712327000898786,0.29631267462508293,0.006443298969072166,0.9255067132095164,97
mt5,5,spatial,9,1.0,0.34709597226290484,0.0004955867036304285,0.19931271477663232,0.003824903963020039,97
mt5,5,a_ratio,9,1.0,0.19540106009827973,0.05510317272997362,0.02061855670103093,0.7647885664914993,97
mt5,5,nqc,9,1.0,0.10652552513682509,0.29903161161715097,0.006872852233676977,0.9205564238059567,97
